priors_count,c_charge_degree,race,age_cat,sex,preds
0.5601634140276761,M,African-American,25 - 45,Female,1.0
-0.3652375646698842,M,Caucasian,25 - 45,Male,1.0
-0.016596964746906195,F,Caucasian,25 - 45,Male,1.0
1.7372971252492322,F,Caucasian,Greater than 45,Male,1.0
9.067497802594623,M,Caucasian,25 - 45,Male,1.0
0.5010075158251756,M,Asian,Less than 25,Male,1.0
0.2263911914314516,F,Other,25 - 45,Male,1.0
0.947451547623936,F,Other,Less than 25,Female,1.0
0.899210326936055,M,African-American,Greater than 45,Male,1.0
3.4747412398873205,F,African-American,25 - 45,Male,1.0
1.5235022445811541,M,Caucasian,Greater than 45,Female,1.0
0.3756087561536883,F,Hispanic,Less than 25,Female,1.0
-0.4919937406309444,F,African-American,Greater than 45,Male,1.0
-0.8169452085662474,F,Other,Greater than 45,Male,1.0
0.04768334041374555,M,African-American,25 - 45,Male,1.0
-0.45056719052290095,F,Caucasian,Greater than 45,Male,1.0
12.639258548850668,M,Caucasian,Greater than 45,Female,1.0
0.3892116515156864,F,African-American,25 - 45,Female,1.0
-0.9406949509402355,F,Caucasian,25 - 45,Male,1.0
2.470032954287745,F,Caucasian,25 - 45,Male,1.0
0.0291118113530104,F,African-American,Greater than 45,Male,1.0
0.13898051658484012,F,Caucasian,25 - 45,Male,1.0
1.9528187986429457,M,Caucasian,25 - 45,Female,1.0
2.9041286257122927,F,African-American,Greater than 45,Female,1.0
2.967639850638315,M,Caucasian,Greater than 45,Female,1.0
2.4288713487815805,F,Caucasian,Greater than 45,Male,1.0
0.3703470114120745,M,Hispanic,Greater than 45,Female,1.0
0.27772531045986515,M,Caucasian,25 - 45,Female,1.0
0.27525158904826585,F,African-American,Less than 25,Male,1.0
-0.922255188008136,F,Caucasian,25 - 45,Male,1.0
6.236834455456618,F,Asian,25 - 45,Female,1.0
0.0588082920167603,F,Caucasian,Greater than 45,Male,1.0
0.7724490199108144,M,Hispanic,Greater than 45,Female,1.0
0.3109941243968346,F,Caucasian,Greater than 45,Female,1.0
-0.30122847148212606,F,Other,25 - 45,Male,1.0
8.874059483616865,M,Caucasian,Less than 25,Female,1.0
1.2210226832712543,F,African-American,25 - 45,Male,1.0
1.5005756969497885,M,Caucasian,Greater than 45,Male,1.0
5.205587019502985,M,Caucasian,Greater than 45,Female,1.0
1.2572528348430358,M,Caucasian,Less than 25,Male,1.0
0.9474586382940242,F,Caucasian,Greater than 45,Female,1.0
20.736362635501674,M,Caucasian,25 - 45,Male,1.0
0.2826823334814471,M,African-American,25 - 45,Male,1.0
13.914279155262484,F,Asian,Greater than 45,Male,1.0
0.4193199465036801,M,Caucasian,25 - 45,Male,1.0
36.2409881785571,M,Caucasian,Greater than 45,Female,1.0
1.9199646794277894,M,Caucasian,Greater than 45,Female,1.0
13.702831671555852,F,African-American,25 - 45,Male,1.0
1.7956536670216807,M,African-American,25 - 45,Female,1.0
0.09149852888578791,F,African-American,Greater than 45,Male,1.0
-0.8542807964754703,M,African-American,Less than 25,Female,1.0
2.5372341976728627,M,Other,Greater than 45,Female,1.0
0.11503577440474543,F,African-American,25 - 45,Female,1.0
1.891875122696102,M,Caucasian,Less than 25,Male,1.0
0.62003752680589,M,Other,Greater than 45,Male,1.0
3.753321144567733,F,Caucasian,Less than 25,Male,1.0
-0.40824227915362715,F,Other,Less than 25,Female,1.0
5.20197882961101,M,Caucasian,Greater than 45,Male,1.0
0.6541736281650198,M,Other,25 - 45,Female,1.0
9.59962295408744,M,Other,25 - 45,Female,1.0
0.4688694960616489,F,Caucasian,Greater than 45,Male,1.0
0.09996690557630478,M,Other,Greater than 45,Female,1.0
18.262915097147285,M,Caucasian,25 - 45,Male,1.0
4.966826036414471,F,Caucasian,Greater than 45,Male,1.0
0.7607726269922718,F,African-American,25 - 45,Female,1.0
-0.48594290482492863,F,African-American,25 - 45,Female,1.0
0.3140957231878893,F,Hispanic,25 - 45,Female,1.0
-1.3297138743950025,M,African-American,Greater than 45,Female,1.0
1.0399131499413787,M,Hispanic,Greater than 45,Male,1.0
-0.19504541914472354,M,Caucasian,25 - 45,Male,1.0
3.3672133562467947,F,Hispanic,25 - 45,Male,1.0
-0.7781942556897089,M,Asian,25 - 45,Male,1.0
0.23315578551065883,F,Caucasian,Greater than 45,Female,1.0
-0.966915072132147,F,African-American,25 - 45,Male,1.0
4.275190571521607,F,Caucasian,Greater than 45,Male,1.0
-0.8891037936961431,F,Hispanic,Greater than 45,Male,1.0
0.9878296034340532,F,Caucasian,Greater than 45,Female,1.0
-0.10422260154344354,M,Other,25 - 45,Male,1.0
-0.6282348316951994,F,African-American,25 - 45,Female,1.0
2.2831452049200913,F,Other,25 - 45,Female,1.0
0.8189990730311789,F,Caucasian,25 - 45,Male,1.0
-0.538732652543515,M,Caucasian,25 - 45,Female,1.0
-0.07774681593434463,F,Caucasian,25 - 45,Male,1.0
0.9061788004618372,F,African-American,25 - 45,Female,1.0
2.0297571872298628,M,Caucasian,25 - 45,Male,1.0
14.15925902996215,F,Caucasian,Greater than 45,Female,1.0
-0.47931962136214623,M,Hispanic,25 - 45,Male,1.0
0.7684489241398296,F,Caucasian,25 - 45,Male,1.0
3.75318009511711,F,African-American,Greater than 45,Female,1.0
0.9380576291004462,M,Caucasian,25 - 45,Female,1.0
-0.5625240203052976,M,Other,25 - 45,Male,1.0
-0.5298613786192521,F,Caucasian,Greater than 45,Female,1.0
4.219732338728768,F,Hispanic,Greater than 45,Male,1.0
3.2514619065184576,M,Other,25 - 45,Female,1.0
0.3996355924444458,M,Hispanic,25 - 45,Male,1.0
-0.0636339712224967,F,Other,Less than 25,Male,1.0
0.6053179087292113,F,Caucasian,Greater than 45,Female,1.0
2.549372689232224,F,Caucasian,Greater than 45,Female,1.0
-0.21716647794208166,M,Caucasian,25 - 45,Male,1.0
-0.7025210817787989,F,Other,Greater than 45,Female,1.0
6.332600326868398,M,Caucasian,Greater than 45,Male,1.0
14.508828901936067,M,Hispanic,Greater than 45,Female,1.0
1.6325637186010888,M,Caucasian,25 - 45,Male,1.0
0.3542610037666375,F,African-American,Greater than 45,Female,1.0
-0.7514479399475372,M,Hispanic,25 - 45,Male,1.0
-0.6034837455748017,F,African-American,25 - 45,Female,1.0
3.4118369252294065,F,Caucasian,Greater than 45,Male,1.0
0.9404606042893999,F,Caucasian,Greater than 45,Male,1.0
2.602697797768032,F,Caucasian,Less than 25,Female,1.0
-0.022314067316226996,M,Asian,25 - 45,Female,1.0
0.2329384750671588,F,Hispanic,25 - 45,Female,1.0
-0.6464806595126285,M,Caucasian,25 - 45,Female,1.0
0.7340118564589445,F,Hispanic,25 - 45,Male,1.0
-0.9836583377930209,F,Caucasian,25 - 45,Male,1.0
-0.7491519703653322,F,African-American,Less than 25,Female,1.0
0.6219477420089595,F,Hispanic,Greater than 45,Male,1.0
3.5629974648839964,F,Asian,Greater than 45,Female,1.0
0.2608604338303456,M,Hispanic,Greater than 45,Female,1.0
1.95027882662003,M,African-American,Greater than 45,Male,1.0
1.530328118021606,M,Caucasian,Greater than 45,Female,1.0
-0.5611982616590805,F,Caucasian,25 - 45,Female,1.0
3.4725366576041696,M,Caucasian,Greater than 45,Female,1.0
0.010517161383811178,M,African-American,25 - 45,Female,1.0
2.0865121687059025,F,Caucasian,25 - 45,Female,1.0
-0.10268785273275033,M,Hispanic,Greater than 45,Female,1.0
1.3252208816120261,F,Caucasian,25 - 45,Male,1.0
-1.0199757998103884,M,Native American,25 - 45,Male,1.0
0.13028053003143292,M,African-American,Less than 25,Female,1.0
2.313819811536984,F,Caucasian,Greater than 45,Male,1.0
-0.37240139026225205,M,Other,Less than 25,Male,1.0
0.43743781419705174,M,Caucasian,25 - 45,Male,1.0
5.218753111572285,F,Caucasian,25 - 45,Female,1.0
0.3417312093471165,M,Asian,Greater than 45,Female,1.0
0.14606080870945834,F,African-American,Greater than 45,Male,1.0
-0.257132165074474,F,Caucasian,25 - 45,Male,1.0
18.56899150124911,F,Other,Greater than 45,Male,1.0
7.628880846246316,M,Caucasian,25 - 45,Female,1.0
0.6394759342675043,M,African-American,Greater than 45,Female,1.0
1.746292196474753,F,Hispanic,25 - 45,Male,1.0
0.26713201163094524,F,African-American,25 - 45,Female,1.0
-0.02288193859289623,F,Caucasian,Greater than 45,Female,1.0
-0.6322815040154632,F,Caucasian,25 - 45,Female,1.0
3.219770085039934,F,African-American,Greater than 45,Male,1.0
1.0635226087956393,F,Caucasian,25 - 45,Male,1.0
0.13573914257473216,M,Caucasian,Greater than 45,Male,1.0
0.5620380115111919,M,Hispanic,Greater than 45,Female,1.0
15.502310490684849,M,Caucasian,25 - 45,Female,1.0
-0.39133450006735937,M,Caucasian,25 - 45,Female,1.0
3.275607184270382,M,Hispanic,25 - 45,Female,1.0
-1.1135042498326202,F,Hispanic,Greater than 45,Female,1.0
5.009410392815456,F,Other,Less than 25,Male,1.0
1.0287126586814632,F,African-American,25 - 45,Male,1.0
-0.26707479784858396,F,Caucasian,25 - 45,Male,1.0
2.014480655255255,F,African-American,Less than 25,Male,1.0
1.3588677459167158,M,African-American,25 - 45,Male,1.0
2.657651676134914,M,Hispanic,Greater than 45,Female,1.0
-0.8459147029689227,F,Caucasian,Greater than 45,Female,1.0
1.7315200069034984,M,African-American,25 - 45,Male,1.0
0.8340233242769455,F,Hispanic,25 - 45,Female,1.0
0.0877000829562962,M,Other,Greater than 45,Male,1.0
0.08440319437193904,F,Caucasian,25 - 45,Male,1.0
1.615739949284316,F,African-American,25 - 45,Male,1.0
3.0666552586045595,M,Caucasian,Less than 25,Male,1.0
0.19097202049566195,F,Native American,Less than 25,Male,1.0
-0.781854932945953,M,African-American,25 - 45,Male,1.0
0.5429224618768765,F,Hispanic,Greater than 45,Male,1.0
-0.5502579923642008,M,Hispanic,25 - 45,Female,1.0
0.7032242889431923,M,Hispanic,25 - 45,Female,1.0
18.840342911244402,M,Native American,25 - 45,Female,1.0
-0.6576877401609211,M,African-American,25 - 45,Male,1.0
3.504239106825618,F,Native American,Less than 25,Male,1.0
1.7150965437164838,F,African-American,25 - 45,Female,1.0
-0.4569385967875001,M,Caucasian,Greater than 45,Female,1.0
0.9963913615644007,M,Caucasian,25 - 45,Female,1.0
3.081775264547827,M,Caucasian,Greater than 45,Male,1.0
0.31999030002470025,M,Other,25 - 45,Female,1.0
2.1530634087726503,F,Asian,25 - 45,Male,1.0
-0.18348084486742877,F,Asian,Greater than 45,Male,1.0
-0.005500775340719688,F,Other,Greater than 45,Male,1.0
2.132534958459815,F,Other,25 - 45,Female,1.0
9.167166076313219,F,African-American,25 - 45,Female,1.0
9.833171099751471,M,Hispanic,Greater than 45,Female,1.0
1.3650689864613361,M,African-American,25 - 45,Female,1.0
-0.5287906748432629,F,African-American,25 - 45,Female,1.0
12.737123941196126,F,African-American,Greater than 45,Male,1.0
1.3068616297310944,F,African-American,25 - 45,Male,1.0
0.7222101217633908,M,Hispanic,25 - 45,Male,1.0
-0.1920467024531558,F,Caucasian,Greater than 45,Female,1.0
1.9853113569593934,M,Caucasian,Less than 25,Male,1.0
-0.4204489153023601,M,African-American,25 - 45,Female,1.0
-0.2756529970058702,F,Caucasian,25 - 45,Male,1.0
-0.8922540682037736,M,Caucasian,Greater than 45,Female,1.0
0.400441435861145,M,Caucasian,Greater than 45,Male,1.0
3.354876490591011,F,Caucasian,25 - 45,Male,1.0
4.429749550082781,F,Caucasian,25 - 45,Male,1.0
-0.31883981603387235,F,Caucasian,Greater than 45,Female,1.0
14.764569462829453,M,Other,25 - 45,Male,1.0
0.23290904980800353,F,Hispanic,Less than 25,Female,1.0
-1.070590615354253,M,Hispanic,25 - 45,Male,1.0
0.5780399987292231,M,Caucasian,25 - 45,Male,1.0
0.8257991686851283,F,African-American,25 - 45,Male,1.0
2.5394388695577415,M,Caucasian,25 - 45,Male,1.0
0.8439645675952756,M,African-American,Greater than 45,Male,1.0
12.686593620939965,F,Other,25 - 45,Male,1.0
0.7867341128937757,M,Hispanic,Greater than 45,Male,1.0
0.7355217129314068,F,Native American,Less than 25,Male,1.0
-0.44112972182016974,F,Caucasian,Greater than 45,Female,1.0
0.8990853921898916,M,Hispanic,Less than 25,Male,1.0
-0.6478777552300115,M,Other,25 - 45,Male,1.0
0.09335880745709375,F,Other,25 - 45,Female,1.0
-0.30180726859362855,F,Asian,Greater than 45,Male,1.0
2.5400474976585987,M,Other,25 - 45,Female,1.0
-0.21182669555271025,F,Caucasian,Less than 25,Male,1.0
-0.5753458885025892,F,Caucasian,25 - 45,Male,1.0
0.40575579573635945,M,Caucasian,25 - 45,Female,1.0
-0.901704222523371,F,Caucasian,25 - 45,Male,1.0
-1.0257083165078256,F,African-American,25 - 45,Male,1.0
0.3095771956248575,F,Asian,Greater than 45,Female,1.0
-0.49777719626074696,F,African-American,25 - 45,Male,1.0
1.4527309816290246,F,Caucasian,Greater than 45,Male,1.0
-1.082016933905226,F,African-American,Greater than 45,Male,1.0
-1.1463143946327055,M,Caucasian,25 - 45,Female,1.0
0.497795908835628,M,Caucasian,25 - 45,Female,1.0
2.454181894128131,M,African-American,Greater than 45,Female,1.0
2.3103300684116816,M,Caucasian,25 - 45,Male,1.0
0.3583218966569039,M,Caucasian,Greater than 45,Male,1.0
0.32211654778150844,F,Caucasian,Greater than 45,Male,1.0
1.393102807202581,F,African-American,Less than 25,Female,1.0
2.7019890027354103,F,Other,Greater than 45,Female,1.0
-0.33854331727154263,F,African-American,Greater than 45,Female,1.0
0.8218205058315977,F,African-American,Less than 25,Male,1.0
-0.8357712356397817,F,Caucasian,25 - 45,Female,1.0
0.24028104393565783,F,Caucasian,25 - 45,Male,1.0
-0.9189625070394913,F,Hispanic,25 - 45,Male,1.0
-0.5591882753399411,M,Caucasian,Greater than 45,Female,1.0
-0.5858465581534832,F,Caucasian,Greater than 45,Female,1.0
0.6003215006710112,F,Caucasian,Greater than 45,Male,1.0
1.2321080564193516,M,Caucasian,25 - 45,Female,1.0
10.160229316504427,F,Caucasian,25 - 45,Male,1.0
-1.2849490510377772,M,Caucasian,Greater than 45,Male,1.0
-0.1775314822401215,F,Hispanic,Greater than 45,Female,1.0
2.3578012863620903,F,Other,Less than 25,Female,1.0
2.7244025495812947,F,Hispanic,Greater than 45,Male,1.0
10.642781412823766,M,African-American,25 - 45,Male,1.0
0.13411784702369675,M,Hispanic,25 - 45,Female,1.0
-0.2601314288789592,F,Caucasian,Greater than 45,Female,1.0
1.6528064986896251,F,African-American,25 - 45,Female,1.0
0.32564697509040924,M,Other,Greater than 45,Male,1.0
1.1273262462416083,M,Caucasian,Greater than 45,Female,1.0
-0.16917584336841685,M,Native American,Greater than 45,Male,1.0
7.166028730879064,M,Other,Less than 25,Female,1.0
6.297335476442492,F,Other,Greater than 45,Female,1.0
11.306954737287114,F,Other,25 - 45,Female,1.0
12.770780747473633,F,Caucasian,Greater than 45,Female,1.0
3.313679855145877,M,Hispanic,Greater than 45,Female,1.0
7.528816490915096,F,Caucasian,Less than 25,Female,1.0
16.321308481474652,F,Caucasian,Greater than 45,Female,1.0
0.770670945657751,M,Caucasian,Greater than 45,Male,1.0
-0.6415707818631257,F,Caucasian,25 - 45,Female,1.0
2.3449245173585287,M,Caucasian,25 - 45,Male,1.0
2.9198862651337594,F,Other,25 - 45,Female,1.0
-0.5781983675442833,F,Native American,Less than 25,Male,1.0
2.2941585890009186,M,Caucasian,Greater than 45,Male,1.0
-0.8670629809174136,M,Caucasian,25 - 45,Male,1.0
4.365340228820072,M,African-American,25 - 45,Male,1.0
0.9256761610859813,M,Caucasian,Greater than 45,Male,1.0
-0.7101360799046045,F,Caucasian,25 - 45,Male,1.0
11.674725142227357,M,Caucasian,25 - 45,Male,1.0
-0.799680432778173,F,Other,25 - 45,Female,1.0
0.16725001694994512,M,African-American,25 - 45,Female,1.0
-0.6467933203706393,M,Caucasian,25 - 45,Male,1.0
-0.49568578703063926,M,Caucasian,Greater than 45,Female,1.0
1.6633129100762567,F,Caucasian,25 - 45,Male,1.0
2.3094264568714413,F,Caucasian,Greater than 45,Male,1.0
0.012806413772598287,M,African-American,Greater than 45,Male,1.0
2.264529805136503,M,Hispanic,Greater than 45,Female,1.0
-1.0027230685424917,F,African-American,Greater than 45,Female,1.0
-0.31431176712862735,F,African-American,Greater than 45,Male,1.0
6.248816801297409,F,Caucasian,Greater than 45,Female,1.0
1.4875398780256464,M,African-American,Greater than 45,Female,1.0
0.03409739889895491,F,Caucasian,25 - 45,Male,1.0
-1.054224613159422,M,African-American,Greater than 45,Male,1.0
-0.027457985459204526,F,Caucasian,25 - 45,Female,1.0
0.22097176843327113,M,Caucasian,25 - 45,Male,1.0
12.068172805665718,M,Other,Greater than 45,Female,1.0
0.9488112602416098,M,Caucasian,Greater than 45,Male,1.0
0.8799008588521418,F,Other,Greater than 45,Female,1.0
0.5207026537257669,M,Caucasian,Greater than 45,Female,1.0
5.926035588551299,M,Caucasian,25 - 45,Female,1.0
0.06962673375568418,F,Caucasian,Less than 25,Male,1.0
13.168138859791561,F,African-American,Greater than 45,Female,1.0
6.068777685404286,M,African-American,25 - 45,Male,1.0
-0.6954740364888141,M,Other,Greater than 45,Male,1.0
-0.7374134753810843,M,African-American,25 - 45,Female,1.0
1.1541276958379303,M,Caucasian,25 - 45,Female,1.0
3.2489839727502607,F,Caucasian,25 - 45,Male,1.0
2.343049474455691,M,Caucasian,Greater than 45,Male,1.0
3.453549682186915,F,African-American,Greater than 45,Female,1.0
-0.816928411563562,F,Asian,Greater than 45,Male,1.0
-0.7279506372257725,M,African-American,25 - 45,Male,1.0
0.28047359454864623,F,Other,Greater than 45,Female,1.0
-0.5446949722995207,F,Caucasian,Greater than 45,Female,1.0
-0.5256321141801552,M,African-American,25 - 45,Female,1.0
-0.23714826725140936,F,Caucasian,Less than 25,Female,1.0
-0.44442727237890006,F,Other,25 - 45,Male,1.0
-0.8463906219550736,M,Caucasian,25 - 45,Male,1.0
1.10320788366052,M,Native American,25 - 45,Female,1.0
-0.7484608602252973,M,African-American,25 - 45,Male,1.0
-0.9478629271011898,M,Native American,Greater than 45,Female,1.0
2.199396094891197,F,African-American,25 - 45,Female,1.0
10.190037518226422,F,Hispanic,Greater than 45,Female,1.0
3.0858812325156197,F,Other,25 - 45,Male,1.0
-0.7251045405248853,M,Caucasian,25 - 45,Male,1.0
-0.01435372683042938,M,Hispanic,25 - 45,Male,1.0
3.233421021435209,F,Hispanic,25 - 45,Male,1.0
-0.44478131438171725,F,African-American,25 - 45,Female,1.0
8.255054718063287,F,Other,Greater than 45,Male,1.0
10.251014675819498,F,Asian,Less than 25,Male,1.0
5.774994703805866,M,African-American,Less than 25,Male,1.0
1.9861595789497974,F,African-American,25 - 45,Male,1.0
0.32940738899739275,M,Caucasian,25 - 45,Male,1.0
0.22255961400528212,M,African-American,Greater than 45,Female,1.0
5.831596221049377,F,Caucasian,25 - 45,Male,1.0
1.0305580536856571,F,Hispanic,25 - 45,Female,1.0
0.16098309064452287,F,Caucasian,Greater than 45,Male,1.0
0.24648038801456362,F,Other,25 - 45,Male,1.0
1.6794861359552051,M,African-American,Less than 25,Female,1.0
3.077170374963691,F,Hispanic,25 - 45,Male,1.0
-0.11314269868807125,M,Caucasian,25 - 45,Male,1.0
-0.2950231747472678,M,Other,25 - 45,Female,1.0
0.5954109538182141,M,Other,25 - 45,Female,1.0
0.5763827604294902,F,Caucasian,25 - 45,Female,1.0
3.417802569575811,F,Caucasian,Greater than 45,Male,1.0
-0.03240465964471269,F,Other,Greater than 45,Female,1.0
1.3313696981966723,M,African-American,25 - 45,Female,1.0
0.6160111726654351,F,Other,Greater than 45,Female,1.0
0.1828453225654012,F,Caucasian,Greater than 45,Female,1.0
4.88012611065092,F,Caucasian,Greater than 45,Male,1.0
0.3055534404392688,F,Caucasian,Greater than 45,Male,1.0
1.9789714785591537,M,African-American,25 - 45,Female,1.0
1.0099614034235262,M,Caucasian,25 - 45,Male,1.0
-0.33756915695985645,F,Hispanic,Greater than 45,Male,1.0
0.24353464343191888,F,African-American,Greater than 45,Male,1.0
0.5782252778595187,M,Caucasian,Less than 25,Male,1.0
2.8450135808591224,F,Caucasian,25 - 45,Male,1.0
-4.00517640521975,M,Caucasian,Greater than 45,Male,1.0
0.012883299872251855,M,Caucasian,25 - 45,Male,1.0
0.14189207311676189,F,Caucasian,25 - 45,Female,1.0
-0.6027545147450694,M,Caucasian,Less than 25,Male,1.0
-0.49521789518225895,F,Caucasian,Greater than 45,Male,1.0
-0.23977986626186132,F,African-American,Greater than 45,Female,1.0
0.7975157023047753,M,Other,25 - 45,Female,1.0
0.6531848802977815,F,African-American,25 - 45,Female,1.0
1.4630960291664643,M,Hispanic,25 - 45,Female,1.0
-0.6140130571266891,M,Caucasian,25 - 45,Female,1.0
0.9949174740356994,F,Caucasian,25 - 45,Female,1.0
5.247691468974505,F,Hispanic,25 - 45,Male,1.0
-1.1688045383962038,F,Hispanic,Greater than 45,Male,1.0
6.406398440407624,F,Caucasian,Less than 25,Female,1.0
2.001422973212387,F,Hispanic,25 - 45,Male,1.0
1.796955928512891,F,Caucasian,Less than 25,Male,1.0
-0.7080893216291742,M,Caucasian,Greater than 45,Male,1.0
0.4980497041849682,F,African-American,25 - 45,Male,1.0
3.5214427461095057,F,African-American,Greater than 45,Female,1.0
-0.445369242935871,M,Hispanic,Greater than 45,Female,1.0
-0.901594807784763,M,Caucasian,Greater than 45,Female,1.0
0.26098230004190903,M,Other,Greater than 45,Male,1.0
-1.207669580921952,F,Caucasian,25 - 45,Female,1.0
-0.7267234404453362,M,Hispanic,25 - 45,Female,1.0
2.449949969703788,M,African-American,25 - 45,Male,1.0
0.15413276393969386,F,African-American,Greater than 45,Male,1.0
-0.4621595042080475,F,African-American,25 - 45,Male,1.0
1.312303397184945,F,Caucasian,Greater than 45,Female,1.0
1.8016571963892478,F,African-American,25 - 45,Female,1.0
3.145083859592243,M,Hispanic,Greater than 45,Female,1.0
3.1107982233925187,M,African-American,25 - 45,Male,1.0
0.6148714797486807,M,Hispanic,Greater than 45,Male,1.0
2.1490713819472536,M,Asian,Greater than 45,Female,1.0
-0.4662804070937602,F,African-American,25 - 45,Female,1.0
-0.3102222657975322,F,Other,Greater than 45,Male,1.0
-0.4613005734974376,M,Other,25 - 45,Female,1.0
1.2587210015393984,M,Hispanic,25 - 45,Female,1.0
5.200110275159212,M,Caucasian,25 - 45,Female,1.0
1.4522880120359665,F,Caucasian,Less than 25,Male,1.0
0.37372477181112784,F,African-American,25 - 45,Male,1.0
1.040579815969115,F,Caucasian,Greater than 45,Male,1.0
0.6977284663957027,M,African-American,Less than 25,Female,1.0
-1.0179856082994392,M,Caucasian,25 - 45,Male,1.0
-0.2657118567344048,M,Caucasian,Greater than 45,Male,1.0
2.2541911585954715,F,Other,25 - 45,Female,1.0
-0.6313225356948187,F,Hispanic,Greater than 45,Male,1.0
0.7158140480408346,F,Hispanic,Greater than 45,Male,1.0
0.5292767826984273,M,Hispanic,25 - 45,Female,1.0
-0.5388602222372146,F,Asian,Greater than 45,Female,1.0
3.3833696217333133,M,Caucasian,25 - 45,Female,1.0
2.476980830132119,M,Caucasian,25 - 45,Male,1.0
1.0700586536170857,M,Caucasian,25 - 45,Female,1.0
-0.6572355274765307,M,African-American,25 - 45,Female,1.0
1.6452577754006674,M,Other,25 - 45,Female,1.0
-0.6426620139852408,F,African-American,25 - 45,Male,1.0
-0.2733826948488569,F,Hispanic,Less than 25,Female,1.0
2.0252727777346013,M,Asian,25 - 45,Female,1.0
-0.41330289484515736,M,Caucasian,25 - 45,Male,1.0
-1.8441216391649355,M,Caucasian,Greater than 45,Male,1.0
0.7192298918128265,M,Caucasian,Greater than 45,Male,1.0
1.8002742092089505,M,Caucasian,Greater than 45,Female,1.0
-0.37229374891237366,M,African-American,25 - 45,Female,1.0
0.020518346593656034,F,Asian,Greater than 45,Male,1.0
-0.6699851537365177,F,Caucasian,25 - 45,Female,1.0
-0.742324289915199,F,Other,Less than 25,Male,1.0
-0.4775633419354549,F,Caucasian,25 - 45,Male,1.0
16.749174105546807,M,Other,25 - 45,Male,1.0
0.48476491060138394,F,African-American,Greater than 45,Female,1.0
-0.15216566670609244,M,Hispanic,Greater than 45,Female,1.0
1.6481998108952074,F,Native American,Greater than 45,Male,1.0
2.1858058754766785,M,Caucasian,Less than 25,Male,1.0
3.591084487794228,F,Caucasian,25 - 45,Male,1.0
-0.5248658356929374,F,Hispanic,25 - 45,Female,1.0
1.997817539679787,M,Caucasian,Greater than 45,Male,1.0
-0.6816816222713769,M,African-American,25 - 45,Female,1.0
1.0797361715342575,M,African-American,25 - 45,Female,1.0
3.007549721381363,F,Hispanic,Greater than 45,Female,1.0
1.7884404325555083,M,Hispanic,25 - 45,Male,1.0
2.0858889750680962,M,Asian,25 - 45,Male,1.0
1.6670676140128833,F,Caucasian,Greater than 45,Male,1.0
3.087957838443671,M,Other,25 - 45,Female,1.0
2.1243528564675405,F,Hispanic,Greater than 45,Female,1.0
2.8699707778853174,F,Caucasian,25 - 45,Male,1.0
2.0238073257695834,M,Hispanic,Greater than 45,Male,1.0
2.992656453407253,F,Caucasian,25 - 45,Male,1.0
-0.03199200921087497,M,African-American,25 - 45,Female,1.0
1.4796283309734788,F,Hispanic,25 - 45,Female,1.0
1.5903359787399474,F,Asian,25 - 45,Male,1.0
-0.09814677594886856,F,African-American,25 - 45,Female,1.0
-0.5663311847665532,F,Asian,25 - 45,Female,1.0
-0.6585409743610761,M,Other,25 - 45,Female,1.0
-0.37616986581437284,M,Hispanic,Greater than 45,Male,1.0
1.4041205045900564,F,African-American,25 - 45,Male,1.0
0.9839922785796532,M,Other,Greater than 45,Male,1.0
14.338246483554856,F,Caucasian,Greater than 45,Female,1.0
3.6508574553331585,F,African-American,25 - 45,Male,1.0
-0.15545160471909084,F,Caucasian,Less than 25,Female,1.0
0.5467406681924871,M,Hispanic,Less than 25,Female,1.0
2.6781980268137353,F,African-American,Greater than 45,Male,1.0
-5.111733291456911,F,Caucasian,Greater than 45,Female,1.0
1.551001886169402,M,Caucasian,Less than 25,Female,1.0
2.5027971629888155,M,Other,25 - 45,Female,1.0
1.3301065576448097,F,Other,Greater than 45,Female,1.0
0.5903791542086568,M,African-American,Greater than 45,Male,1.0
2.6476065465539564,F,Caucasian,25 - 45,Female,1.0
-0.5698265004926933,F,Other,Greater than 45,Male,1.0
0.8447828151583971,F,Caucasian,Greater than 45,Male,1.0
-0.5825538927931602,F,Caucasian,Greater than 45,Female,1.0
-0.39425999938859047,F,Caucasian,25 - 45,Female,1.0
6.312452301441668,M,Hispanic,Greater than 45,Female,1.0
2.6688501124010955,M,Caucasian,Greater than 45,Male,1.0
-0.4787045008529561,M,Hispanic,Greater than 45,Male,1.0
-1.3201554939598648,F,Caucasian,25 - 45,Male,1.0
2.925270583366209,F,Asian,Greater than 45,Female,1.0
-0.2715643773067238,M,Hispanic,Greater than 45,Female,1.0
1.14592121181745,F,African-American,25 - 45,Male,1.0
2.3613963126978845,M,African-American,25 - 45,Male,1.0
-0.49409616914160726,M,Caucasian,Greater than 45,Female,1.0
0.1463295774825071,M,African-American,25 - 45,Female,1.0
1.1058325656916494,F,Other,Greater than 45,Male,1.0
-0.361494205203563,M,Caucasian,25 - 45,Female,1.0
0.4717560040908551,M,Caucasian,25 - 45,Female,1.0
0.6685735658166898,M,Caucasian,Greater than 45,Male,1.0
0.06410589844014325,F,Caucasian,Less than 25,Female,1.0
-0.5216811713911322,F,Caucasian,Greater than 45,Male,1.0
-0.9070213082750302,F,Hispanic,25 - 45,Female,1.0
1.6847996838639971,F,African-American,Greater than 45,Male,1.0
-0.0692736490869259,M,Hispanic,Greater than 45,Female,1.0
2.993652171482334,M,Caucasian,25 - 45,Female,1.0
