Age,fnlwgt,Education-Num,Capital Gain,Capital Loss,Hours per week,Workclass,Education,Martial Status,Occupation,Relationship,Country,Sex,Race,preds
57.61042864996716,73109.29333813218,8.981771301957455,-19.31985982634079,2.941837364557866,61.058540928960085,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,India,Male,White,1.0
47.76542367937351,178392.62048655443,14.29226975447608,135.54094552015096,2077.9895354659575,39.98180577986241,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,United-States,Male,White,1.0
66.83870372011847,143147.82334683527,15.607234363282089,-22.367078965709343,-2.678647246655215,40.10755745472479,Private,HS-grad,Married-civ-spouse,Other-service,Husband,United-States,Male,White,1.0
45.227462776956585,190371.87843400694,7.485931647497878,-82.81895542542345,-1.480144231654307,40.220827348485095,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,United-States,Male,White,1.0
47.705913207721856,133825.09854293853,13.053196241584109,59.44701683511918,-0.7879701456150949,19.959680017655764,Self-emp-not-inc,Masters,Married-civ-spouse,Handlers-cleaners,Husband,France,Male,Black,1.0
65.61722308568547,204267.9964217448,6.9921735594898236,-94.29761538425726,-0.5585131897918652,60.25255161569259,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,United-States,Male,White,1.0
37.91229739688102,156843.11839308398,9.000867619879621,16293.23448523626,1792.4970903078029,40.11550850404119,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,United-States,Male,White,1.0
100.44881929685002,17920.56417962407,9.040882196061618,-64.03500904941741,-2.371547281563919,40.289735196419876,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,United-States,Male,White,1.0
60.918174919789344,262855.64153264725,16.06434018499493,17.290837521535185,2000.6828638332263,40.173706115644755,Self-emp-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,India,Male,White,1.0
28.619099497995474,225077.8335891252,14.314970449981965,-18.58429217092355,1.3647276249667768,40.09844671429156,Private,Some-college,Married-civ-spouse,Other-service,Husband,Mexico,Male,White,1.0
37.253821869485144,205090.35409626487,15.918627751112455,73.25782790182026,1.2878516339844444,40.26950033517244,Private,Bachelors,Married-civ-spouse,Sales,Husband,India,Male,White,1.0
61.826481298090236,115076.67322864989,8.964624446760226,-6.901280658656236,-3.368024489304177,49.80503294299624,Local-gov,Masters,Married-civ-spouse,Craft-repair,Husband,India,Female,White,1.0
74.85320240555173,121224.67380798492,8.986280636963503,1.5318907174585896,-0.5636945473279642,40.182361540274876,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,United-States,Male,White,1.0
36.616179075693786,297036.6761406474,8.972135647730113,55.06036190481316,2.923504054582524,58.83204900717912,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,China,Male,White,1.0
43.32197640225338,218883.64821390438,13.909298970433836,-61.167407448939564,-2.5201201308836265,40.30020843736866,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,United-States,Male,White,1.0
45.393322358381965,365595.4634429945,13.838365904711441,7761.0980399637565,2.361009766669716,40.01298387609873,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,United-States,Male,White,1.0
66.39071545341903,104908.36759811532,13.784809411647696,14197.229271877637,-2.1217485082224687,41.75913666926142,Self-emp-not-inc,5th-6th,Married-civ-spouse,Craft-repair,Husband,United-States,Male,White,1.0
48.84274578099279,177727.70764891815,8.979602330847415,-1.9829680709438158,-0.22077577516515917,40.170213211847376,Self-emp-not-inc,Prof-school,Married-civ-spouse,Craft-repair,Own-child,United-States,Male,White,1.0
63.72674026975241,183683.67797546988,9.028664421200867,53.013385010362065,0.45443074773904385,39.73636408757734,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,India,Male,White,1.0
65.12817167267293,91162.46988062563,15.654841423347156,48.90323213509823,-2.3998808045803033,40.01696428921541,State-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,United-States,Male,White,1.0
40.805114151814976,181622.9689782533,13.109883088331097,-63.559465953224716,-0.7939606391436597,40.21375018963114,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Philippines,Male,Asian-Pac-Islander,1.0
42.297206779159055,248516.88304217567,8.997103427320761,46.08383288667552,4.902928441354649,40.11985580020045,State-gov,12th,Married-civ-spouse,Prof-specialty,Husband,Germany,Male,White,1.0
47.63708765432827,228169.28495138427,9.028269621626835,4.401781421216252,1.1016843333662525,40.09623013009118,Self-emp-inc,HS-grad,Married-civ-spouse,Priv-house-serv,Husband,Hong,Male,White,1.0
53.743768640131464,162448.85643563955,12.903591240202676,59.53811793781949,1.4069699256022095,49.6334885576348,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Philippines,Male,White,1.0
40.437305296815026,238596.17874375134,12.101068415829774,50.16274071774304,-2.113543523624615,68.20295243482032,State-gov,HS-grad,Divorced,Adm-clerical,Own-child,United-States,Female,Asian-Pac-Islander,1.0
44.050987709014194,107046.37763963643,8.96713841348123,8468.403064909948,-3.1069942585121235,40.08682127621886,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,United-States,Male,White,1.0
37.84072016356939,112913.34928712682,10.069769854550216,-17.8215410901113,-0.0943096317942258,40.08646705215088,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Wife,Honduras,Male,White,1.0
27.74441692964416,69576.0284368344,4.475440658083866,-10.960807439969647,-1.5140757877501674,39.91646848086559,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,India,Male,White,1.0
65.3972583014604,89722.502098756,13.033053298649442,119.00516142491823,0.20854758877601984,51.07828626269014,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,United-States,Male,White,1.0
54.85987557625894,304703.2338234617,9.040461010893127,-62.49568119268025,-5.848633856718074,40.11572163697249,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,United-States,Male,White,1.0
54.84192640801801,85543.82640720384,11.071800547021859,11.408069410761014,-2.7074863891189955,39.98720978154103,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,United-States,Male,White,1.0
74.10236980703098,185409.8007964998,10.074131694751276,76.81978663462249,-0.27903925820467657,40.191580763543804,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,United-States,Male,White,1.0
41.5628241335311,197683.2122472884,2.7773648017696217,13.099749437785187,-2.16171169246219,40.19616782460461,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Philippines,Male,White,1.0
52.30180203841128,174483.73820897873,10.07878105419807,-24.707045283696,-3.0338042395103044,40.21738739995118,Local-gov,HS-grad,Separated,Craft-repair,Husband,India,Male,White,1.0
58.676604105068705,164491.12553424042,8.999982156258673,-12.050652115409397,1719.9828806356718,45.76837126393661,State-gov,HS-grad,Never-married,Craft-repair,Husband,Italy,Male,White,1.0
68.80258397449592,329159.03912078805,13.061344324233707,83.76940003542194,3.2785306584683704,40.22274581067202,Self-emp-not-inc,Bachelors,Married-civ-spouse,Adm-clerical,Husband,United-States,Male,White,1.0
46.60462820067283,150317.95940350587,9.006479824034555,23.736304709974853,-3.2438888094533005,40.02519492277331,Local-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,United-States,Male,White,1.0
62.81798614534816,132776.14749539027,7.174373753015351,-17.296285122474547,1846.3475884345476,39.91540604016944,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,Canada,Male,White,1.0
70.49916126838656,267105.4731169185,10.023094462265787,10.75660214367364,-3.025491011371318,40.18569926525781,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,United-States,Male,White,1.0
42.28292671018992,238002.72312150622,13.031926796497512,-15.76457206053915,-0.5436046599253159,39.98127952407029,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,Taiwan,Male,White,1.0
43.88341405995588,169872.1925968248,8.990917857274095,13712.952927225107,-3.7615779291019,40.09633049300548,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,United-States,Male,White,1.0
29.20728501567751,91673.01483679493,14.102169037775406,-3.683747002751051,1.1692020182727894,9.53276726790466,Local-gov,Doctorate,Married-civ-spouse,Craft-repair,Husband,Germany,Male,White,1.0
45.314082399619586,53362.53619808334,12.963405173745652,80.29722736491085,3.8081764465965025,40.00354947008994,Self-emp-inc,Doctorate,Married-civ-spouse,Craft-repair,Husband,Hong,Male,White,1.0
37.27660381393147,222519.31840465975,5.694505205555929,-24.425314659579513,-3.8864814551049816,39.95866692776447,Private,Prof-school,Married-civ-spouse,Farming-fishing,Husband,Japan,Male,White,1.0
63.45678229193046,286978.6318807597,6.934176921115703,-86.18737812107031,-1.3726084128710105,51.02541884159312,Local-gov,Prof-school,Married-civ-spouse,Sales,Husband,United-States,Male,White,1.0
53.60638514511895,235282.25810236795,13.058550925130904,-75.34691161678535,-3.310427335290812,20.879084647170963,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,India,Male,White,1.0
74.96814299102016,262360.937825277,13.007810158235582,-44.737608502359635,-6.700802762299324,45.521512416806615,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,United-States,Male,White,1.0
51.3428736454007,111123.46653588218,4.644014603878587,14606.906884747958,0.16508867368382532,40.25984167581995,Self-emp-not-inc,Doctorate,Married-civ-spouse,Craft-repair,Husband,Mexico,Male,White,1.0
62.277441735614715,389100.51850423985,11.86059191716444,-5.512673018905519,2.343536609958138,40.099438433644934,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,United-States,Male,White,1.0
69.5374611672593,450461.34356200375,13.031301396520382,-2.1598548277235867,-2.8485724280047724,51.17467170214722,Local-gov,HS-grad,Married-civ-spouse,Sales,Husband,Vietnam,Male,White,1.0
66.61182667251987,140575.2403845261,9.025510435221834,50.31872899450677,-2.1423851496878092,39.799425977031,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,China,Male,White,1.0
38.709969294753236,191307.29535288434,8.995075974131558,141.84528873242786,3.819775269793781,33.84976493925015,Self-emp-inc,Prof-school,Married-civ-spouse,Craft-repair,Husband,Cambodia,Male,White,1.0
44.19466505285118,134872.77743030793,7.116730746724136,33.69923250710096,0.7663973258823514,57.89296765425054,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,Philippines,Male,White,1.0
60.81920144841275,334462.8176293243,13.048784462086653,76.08925601837012,2.376634711483936,40.16988827780206,Private,5th-6th,Separated,Prof-specialty,Husband,United-States,Male,White,1.0
34.97007748245603,189479.65875462806,12.949433043659974,18.00913786707522,-1.827909308269747,40.10453102197627,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,United-States,Male,White,1.0
65.63908363073216,159263.8696699826,6.096415856634355,-10.690811478243122,1836.8298966227537,40.06025931134798,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Philippines,Male,White,1.0
56.13306958863618,146610.19917392213,9.054851521502137,-51.77548757338556,1.9104837981112848,40.108633845908905,Local-gov,HS-grad,Married-civ-spouse,Sales,Wife,Columbia,Male,White,1.0
41.3527274012712,199921.51947089512,9.04526343043812,7260.6521107420185,2.3104943894191585,40.33806531149532,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,China,Male,White,1.0
43.64607996041805,99963.25857384657,8.964550408086506,-53.29939431060975,-0.6323074478344833,39.78683758001144,Private,Masters,Married-civ-spouse,Protective-serv,Husband,United-States,Male,White,1.0
43.89389534376991,324505.6361202084,5.297792463340742,8.367217159980113,-0.32003497303000056,25.224596965729916,Self-emp-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,United-States,Male,White,1.0
46.25595607427798,269685.3870371714,11.021437937982201,-33.76937772672943,-1.0415683086436376,40.09525860336174,Self-emp-inc,Masters,Married-civ-spouse,Craft-repair,Husband,Canada,Male,White,1.0
65.93867944965757,144051.50261778143,13.079232417163249,-73.6095892225266,1.5479919083197635,40.06275320329657,Private,Prof-school,Married-civ-spouse,Transport-moving,Husband,United-States,Male,White,1.0
39.29911070834022,166257.4457330122,5.799779530439718,-55.52761378637911,-0.7359837531282033,50.882814215326675,Self-emp-not-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,United-States,Male,White,1.0
59.96231307667656,184580.97025863157,9.07749764947184,-76.24956641103832,-4.775339746964878,45.81370277151322,Local-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,United-States,Male,White,1.0
44.92241341351213,318325.4112118464,15.91200149770357,-15.101123314168204,0.16361961169494676,40.04502342782812,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,United-States,Male,White,1.0
35.310012640072145,310968.3192842673,4.595566212369058,-52.40095712343484,1367.179850406571,39.95186347113926,Local-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,United-States,Male,Asian-Pac-Islander,1.0
57.07598348344154,42488.02960173881,12.968318183496313,49.28988560795739,0.7592690851138374,40.01178590366825,Self-emp-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Not-in-family,United-States,Male,Asian-Pac-Islander,1.0
51.16866502912821,201892.7224978635,8.995819929703195,13831.710606319457,0.7555803708256377,39.96213615345951,Local-gov,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,South,Male,White,1.0
78.75692560932481,159375.44322440145,16.09428095747373,-40.60735091020962,-2.4349337058116487,59.60980213614987,Private,Masters,Married-civ-spouse,Farming-fishing,Husband,Canada,Male,White,1.0
46.082555502275746,356942.6292973833,7.642315203453164,-53.07272162458542,-1.6379802858889108,40.348107399194824,State-gov,Masters,Married-civ-spouse,Craft-repair,Husband,United-States,Male,Asian-Pac-Islander,1.0
64.51911332978918,131270.70050253466,5.8428011805086575,0.3375300092210667,-2.335737089477878,11.875642932234994,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,United-States,Male,White,1.0
23.98111597497765,79250.64429333838,9.020254465504221,15358.054952702489,-3.6979046491218366,40.0597184362676,Without-pay,HS-grad,Married-civ-spouse,Adm-clerical,Husband,United-States,Male,White,1.0
65.51842776165556,181598.34394007945,9.047676712607974,-13.051644683683438,-0.958628092275133,50.62465338791912,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Thailand,Male,White,1.0
38.183834224741524,381960.60268001154,9.034359630260205,68.20340492950507,-0.9175670536110516,40.02452967656333,Local-gov,Masters,Married-civ-spouse,Craft-repair,Husband,United-States,Male,White,1.0
34.075196369084246,250252.15004883645,10.048823507194525,-74.71231181620752,-4.3800310232812105,50.02956079052349,Private,Prof-school,Widowed,Craft-repair,Not-in-family,Italy,Male,White,1.0
43.2700023234958,250822.32428832102,15.925997784684219,46.366771926303144,1.771895432369663,59.45580327331985,Self-emp-not-inc,Prof-school,Married-civ-spouse,Craft-repair,Husband,Mexico,Male,White,1.0
58.34133610279441,224070.99321496824,9.976178571215563,-88.14972643903921,-0.6227442965486755,40.17736088625941,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,United-States,Male,White,1.0
56.04441123568547,129087.7185280868,9.04693130004326,1717.760196594264,-3.9228103055353425,40.06456999069172,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,United-States,Male,White,1.0
34.53963319847421,605105.5124039229,10.032075839324209,-104.48421062491106,-3.4049473339277534,40.27875118069065,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,United-States,Male,White,1.0
29.263720098684445,184460.21574017202,2.68985589847236,54.74306200452425,-3.0528654510806077,44.89287284736647,Self-emp-not-inc,5th-6th,Married-civ-spouse,Prof-specialty,Husband,United-States,Male,White,1.0
39.090466113949525,172776.01476718404,8.977544964342188,-1.417961255323036,1672.6372913761265,59.62318304245401,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,India,Male,White,1.0
31.026148861057287,55292.64260068252,14.048144624653506,-105.66552761565912,-6.863297635101622,40.17448363884587,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,United-States,Male,White,1.0
63.485218559161865,298549.18266549456,15.132385469117946,26.09565701405349,2.588330516546857,58.22770198943894,Local-gov,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Columbia,Male,White,1.0
68.33820542029042,155704.67711204663,8.985565309560727,15306.245340238274,1.2404932220391882,39.93126368073213,Self-emp-not-inc,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,United-States,Male,White,1.0
65.5252149195002,160434.16970854742,8.950646046908915,-39.54636604050631,1.2742856965678566,40.06958247304041,Local-gov,Masters,Married-civ-spouse,Machine-op-inspct,Husband,United-States,Male,White,1.0
63.769285660518804,187182.15019196397,9.054219748481817,-23.720664275523877,-5.3881931523317705,40.02230799704798,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Philippines,Male,White,1.0
58.83544990005897,161334.4644695078,7.906616757232995,41.67630711984555,0.25698407689821773,40.164820966691686,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,United-States,Male,White,1.0
25.603697597996923,172904.85022104907,13.063105640125336,-19.014189938078943,-1.1636732320402174,61.278475529365274,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Laos,Male,White,1.0
32.03846362932057,41245.64495263979,5.7701026129230835,7370.317999992165,1828.12809037002,40.218612985044636,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,United-States,Male,White,1.0
65.9284644248158,182234.0612376208,9.039690076400168,83.25166112309708,7.889990710734331,44.803840448854615,Self-emp-not-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,China,Male,White,1.0
38.81608168278025,239391.05302401513,9.070138309417281,-80.94623520693378,-2.207318235470696,79.49360895271685,Self-emp-not-inc,Masters,Married-civ-spouse,Protective-serv,Husband,Vietnam,Male,White,1.0
55.49635494470918,170363.687834875,7.095516199082119,9.71924851063246,-0.18969407178454506,40.22752013581215,Self-emp-inc,Some-college,Widowed,Prof-specialty,Wife,United-States,Male,Other,1.0
67.13093340852647,190872.01235652043,9.03109254186618,46.09971209834304,-0.1683596294317257,40.075263275508064,Local-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,United-States,Male,White,1.0
36.28870250747775,159321.6002070349,9.030137859427946,114.55790011275164,-1.7450303540201246,44.35018576502917,Self-emp-inc,Masters,Married-civ-spouse,Farming-fishing,Husband,United-States,Male,White,1.0
54.22216659790929,268595.9548230394,9.00664698426451,-9.007932941645205,-0.437680645420143,40.245932550585124,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,United-States,Male,White,1.0
45.354051080141225,153722.29848047733,10.051908485400935,55.31250214518811,2.160547488723577,40.07774368427147,Self-emp-not-inc,HS-grad,Married-civ-spouse,Protective-serv,Husband,United-States,Male,White,1.0
68.5384547437418,184377.39382857754,13.129079854355826,-45.671200313325706,-4.284375605778771,60.62546749679796,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,United-States,Male,White,1.0
64.29968701146619,176635.93396889532,6.639734602016271,53.33485907795577,3.3480321184069535,39.91323453139328,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,United-States,Male,White,1.0
54.4327782570202,167235.36416212685,10.028673788293906,46.21299907797649,-1.5175492050141537,61.766816470155575,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,Germany,Male,White,1.0
44.28501721715088,273686.83041421307,9.006935076102863,38.17978053280785,-0.6569526704959036,40.2575797075183,State-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,United-States,Male,White,1.0
61.5160728984022,254333.34726770944,5.989678141880146,44.27999630139065,1.14101306143897,40.31431573327204,Local-gov,HS-grad,Married-civ-spouse,Farming-fishing,Husband,England,Male,White,1.0
40.89087607772243,401171.47552269395,9.060503277502857,7469.2517231297115,-3.1482172485546687,59.21041273625258,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,United-States,Male,White,1.0
45.3694191729208,169962.38581627654,7.803314093777286,-87.35060047171378,-1.3842467666922973,40.12999925401468,Private,Masters,Married-civ-spouse,Adm-clerical,Husband,United-States,Male,White,1.0
41.34749226216683,151980.19877744856,9.043623647731575,38.841936945923834,0.8464876119231283,40.130101408970766,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Scotland,Male,White,1.0
39.79702771284049,77847.19167488632,8.982263972660359,16135.31710849887,-1.71037213812901,40.09899466750826,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Wife,Philippines,Male,White,1.0
41.609931634914574,114504.5534319142,12.015057028959125,-10.548291505730093,-1.4242590020204482,58.07479151496729,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,United-States,Male,White,1.0
71.15157123766727,243094.88026823936,9.065927598245008,14539.908530604822,1765.284019755341,13.846716124830888,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Philippines,Male,White,1.0
37.3917406187693,163174.27202391368,5.380388611664355,8.556639253152726,-0.9584841469924217,51.03737135688534,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,United-States,Male,White,1.0
29.25112396409353,60540.20534475926,9.053804138101285,-12.283668982867175,1.6414400268428846,40.192575321011205,Self-emp-inc,Bachelors,Separated,Craft-repair,Wife,United-States,Male,White,1.0
61.683451762647636,160531.18266764164,9.04162593808291,8.546864316898057,1.0379949099899974,40.0761335904613,Local-gov,10th,Married-civ-spouse,Prof-specialty,Husband,United-States,Male,White,1.0
54.60762670672667,125359.3950473668,13.039432712334849,64.9400433000613,-1.2796087910087597,50.52195471601963,Self-emp-not-inc,Doctorate,Married-civ-spouse,Exec-managerial,Husband,United-States,Male,White,1.0
50.55211827925588,276668.77034206595,5.79439151391731,-23.21477059955732,1911.7782389678905,40.25756274742907,Private,Doctorate,Married-civ-spouse,Transport-moving,Husband,Ireland,Male,White,1.0
32.87257741517883,30771.654207784573,16.254390145309813,14714.255503062359,1922.5721614508307,40.120212888105534,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,United-States,Male,White,1.0
42.849165869727415,50326.70668331974,13.007395982986782,-100.75079115791827,1872.0306700571905,40.14164285258737,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Philippines,Male,Asian-Pac-Islander,1.0
40.03480544389721,155541.37166442844,7.5179035063989925,28.412882610730176,4.621459222217297,40.0768367567899,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,Philippines,Male,White,1.0
52.17505275334257,117407.3918954507,9.044275684964159,6177.43090376106,-1.9072863873454295,20.611085386277797,Local-gov,Masters,Married-civ-spouse,Adm-clerical,Husband,Peru,Male,White,1.0
32.07862659480151,59929.05956160899,13.12736687891261,-47.99802807443153,2.9800978344325757,40.078275774917344,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,United-States,Male,White,1.0
38.278219044006214,101795.00223127536,12.894827448079353,-15.523319406975277,3.8838777985392547,40.04446058951793,Private,Bachelors,Never-married,Exec-managerial,Husband,Japan,Male,White,1.0
49.387887847618785,136543.35801114066,12.996150628077674,15.854325684536816,1.997147136968206,43.711305759811296,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,United-States,Male,White,1.0
55.58472608220162,138571.49830746787,9.041573043851132,-19.76754618065269,-0.08631334069193514,61.75461526033766,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,United-States,Male,White,1.0
28.33016511680096,45318.365419610556,5.00798928828751,-101.41281330264412,3.9519222134882077,50.22816897441609,Local-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Hong,Male,White,1.0
55.178605273913455,85906.86022511659,13.040963789001415,-16.282147086446653,-4.218354910419108,40.068100295858784,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,United-States,Male,White,1.0
42.85362064682696,144234.70857390665,14.66386120903499,-24.02226069777353,1591.3285097555308,70.96664744815303,Self-emp-inc,Masters,Married-civ-spouse,Transport-moving,Husband,Iran,Male,White,1.0
75.97732897463341,133662.6849747973,9.008399535750605,51.971655807430906,-2.697771169110726,39.88408733188895,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Thailand,Male,White,1.0
26.619285079225886,471979.92921575124,5.0055624375560095,-22.718451444527812,1.4000257816402686,40.25766944679734,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,Philippines,Male,White,1.0
41.25497496047648,28622.277834867706,7.308444267424106,-23.044976373032423,3.112867333713481,62.125443477838466,Self-emp-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,Germany,Male,White,1.0
39.518957443467656,320496.3328349435,14.01029105157334,49.38142900653106,-2.2433761665982974,39.9598612207216,Federal-gov,Masters,Married-civ-spouse,Craft-repair,Own-child,Canada,Male,White,1.0
59.81458671173564,155465.31606111085,8.94097034932985,8120.490015354925,-4.7189202330070525,40.16821814630493,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Germany,Male,White,1.0
72.59993769903423,18096.189706294554,9.050926548973553,-15.196780656724624,-3.894145428963788,40.191318919658535,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,England,Male,White,1.0
35.59764007079853,205335.21804245628,6.478428109558893,-7.3982390694402005,1855.7127957768557,40.13654025797487,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,China,Male,White,1.0
29.581486036653452,208808.19597447728,9.01539184250843,-39.42354600517393,-3.0153384708995414,62.55606591472292,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,United-States,Male,Asian-Pac-Islander,1.0
63.84969229645528,330770.9611897644,9.079556042911689,54.28410500358238,-3.369751004830241,40.209391360954186,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,United-States,Male,White,1.0
45.61189215734493,49813.49181776912,9.025505435422616,29.74037048948159,-0.005364994499009475,37.72012792372649,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,United-States,Male,White,1.0
62.78949134921435,74386.03324911738,9.044484706385754,32.055621551009374,2.9273960618311023,40.03566762568084,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,United-States,Male,White,1.0
34.03261515222111,95798.10433906215,15.589869517527301,-10.041878527019371,-0.9999893360183987,62.189630263099765,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,France,Male,White,1.0
61.38041021875005,14165.565176485852,6.149030836532241,4.9665167382540565,-0.4412464215373428,40.25489011860476,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,United-States,Male,White,1.0
44.759243514860096,184967.76959558364,4.296420336958034,-0.06476565395746026,0.6335524907525507,40.0889850166225,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Mexico,Male,Other,1.0
40.145853168891236,185263.77368605018,13.093863682162379,14748.098845606793,-0.5829680031648679,48.1239146992635,Self-emp-not-inc,9th,Married-civ-spouse,Transport-moving,Wife,United-States,Male,White,1.0
41.728698553520175,128443.93631667236,9.005911735158195,42.42590384749578,-1.0633731731834055,40.09571523104233,Local-gov,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Canada,Male,White,1.0
39.85779339554439,150411.51992383032,10.922249696434449,10.350052267386511,-0.9202455120958948,40.22798354581356,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,Mexico,Male,White,1.0
43.22995168916768,326382.915920121,6.149047966008768,62.59677950837597,0.9655793600721548,35.38781265683555,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,United-States,Male,White,1.0
69.15793342608673,179787.07546868103,9.039822659812309,88.83113668592868,0.30050695761074003,40.288470512232934,Local-gov,Bachelors,Married-civ-spouse,Transport-moving,Husband,United-States,Male,White,1.0
61.416759227780396,135482.28952465995,7.523175191096517,-28.485014212718454,-3.21356385364001,40.304354175986134,Private,Prof-school,Married-civ-spouse,Transport-moving,Husband,Mexico,Male,White,1.0
