No-Recid,Recid,priors_count,c_charge_degree,race,age_cat,sex
0.9937424063682556,0.006257614586502314,-1.0121447960798575,M,Asian,Greater than 45,Female
0.9928373694419861,0.007162653375416994,5.859919381202218,M,Asian,25 - 45,Male
0.992207944393158,0.007792133837938309,-7.674951171176233,M,Asian,Greater than 45,Female
0.9922831654548645,0.007716806139796972,-4.446840530405734,M,Asian,Greater than 45,Female
0.9925678968429565,0.007432064972817898,-9.058978233517522,M,Hispanic,Greater than 45,Male
0.9937508702278137,0.0062490953132510185,4.471932282661302,M,Asian,Greater than 45,Female
0.992267906665802,0.00773208774626255,12.375426256460434,F,Asian,Greater than 45,Male
0.9933551549911499,0.0066449143923819065,-9.306296727142644,M,Asian,25 - 45,Female
0.9922953844070435,0.007704635616391897,-1.002129828221653,M,Caucasian,Greater than 45,Female
0.9925382733345032,0.007461688481271267,0.4789531330927991,M,Other,Greater than 45,Male
0.9922858476638794,0.007714093662798405,-7.215738651111312,M,Asian,Greater than 45,Male
0.9920392036437988,0.007960781455039978,-6.946833418229015,M,Asian,25 - 45,Female
0.9922337532043457,0.00776628078892827,6.109663452008773,M,Other,Greater than 45,Female
0.9922588467597961,0.007741132285445929,-18.5918944298689,M,Caucasian,25 - 45,Female
0.9922139048576355,0.00778614915907383,-5.4018431446371835,F,African-American,25 - 45,Female
0.9923366904258728,0.007663347292691469,-5.135613957595958,M,Asian,Greater than 45,Male
0.9921191930770874,0.007880794815719128,-3.51611031459132,M,Caucasian,Greater than 45,Female
0.992207944393158,0.007792093325406313,-12.014617630281434,M,Asian,25 - 45,Female
0.9922559261322021,0.007744078524410725,-10.406692271036178,M,Caucasian,Greater than 45,Male
0.992267906665802,0.007732080295681953,-0.07830136824163314,F,Caucasian,Greater than 45,Female
0.9923031330108643,0.007696948014199734,-20.705839743420295,M,Other,Less than 25,Female
0.9922382235527039,0.007761843968182802,-24.353314556815338,F,Caucasian,25 - 45,Male
0.9921981692314148,0.0078018722124397755,-18.915730780514195,M,Caucasian,Greater than 45,Female
0.9923272728919983,0.007672733161598444,2.5488739781844703,M,Asian,Greater than 45,Female
0.9919854402542114,0.008014494553208351,-6.110822088059147,F,Asian,Greater than 45,Female
0.9922336339950562,0.007766376715153456,3.2175613922779065,M,Asian,Greater than 45,Male
0.9922141432762146,0.0077858311124145985,-4.213297648428379,M,Other,25 - 45,Female
0.9922261238098145,0.007773939054459333,1.1430683282708674,M,African-American,Greater than 45,Female
0.9925659894943237,0.007433961145579815,-9.674959621951777,M,Other,Greater than 45,Female
0.9921971559524536,0.007802912965416908,6.646202589272875,M,Asian,Greater than 45,Female
0.9923155307769775,0.007684469223022461,-0.5643373815822927,F,Asian,Greater than 45,Male
0.9921693205833435,0.007830679416656494,6.097021932564535,F,Other,Greater than 45,Male
0.992332935333252,0.007667042780667543,-1.360075852694367,M,Other,Greater than 45,Male
0.9924578666687012,0.007542099338024855,-14.189897199527064,M,Caucasian,Greater than 45,Male
0.9922593235969543,0.0077406493946909904,-5.419138899720708,M,African-American,Greater than 45,Female
0.9922020435333252,0.007797885686159134,-2.3279162414740675,M,Caucasian,Greater than 45,Female
0.9921225905418396,0.007877332158386707,-9.219489812857672,F,Other,Greater than 45,Female
0.9922898411750793,0.007710201200097799,0.9015933460674784,M,Caucasian,25 - 45,Male
0.992055356502533,0.007944567129015923,-15.264865900041654,M,Asian,25 - 45,Female
0.9921048879623413,0.007895125076174736,0.0825412303319547,M,Asian,Greater than 45,Male
0.9923141598701477,0.007685862015932798,-3.828413166187757,M,Caucasian,Greater than 45,Female
0.9922234416007996,0.0077765765599906445,-3.891768670345014,M,Caucasian,Greater than 45,Female
0.9921642541885376,0.007835718803107738,-2.769124102102043,M,African-American,Greater than 45,Female
0.9922736287117004,0.007726375479251146,3.6574967114064636,M,African-American,Greater than 45,Female
0.9921552538871765,0.007844739593565464,1.61701277332233,M,Other,Greater than 45,Male
0.9921627640724182,0.007837209850549698,-13.106152973345532,M,Asian,25 - 45,Male
0.9921201467514038,0.007879837416112423,-9.138301814717337,M,Other,25 - 45,Female
0.9922366738319397,0.007763264235109091,-7.864068890599311,M,Asian,25 - 45,Female
0.9921607375144958,0.007839233614504337,-0.41237657956212725,F,Other,Greater than 45,Female
0.9926344752311707,0.007365543395280838,-13.14879150659073,M,Native American,Greater than 45,Male
0.9928833246231079,0.007116635330021381,-10.068147008537562,M,Other,Greater than 45,Male
0.9936455488204956,0.006354462821036577,-1.3315254831898768,M,Asian,Greater than 45,Female
0.992194414138794,0.007805556524544954,10.235520560824034,M,Asian,Greater than 45,Female
0.992439866065979,0.0075600952841341496,-12.305267110186684,F,Caucasian,Greater than 45,Female
0.9921672940254211,0.007832641713321209,-1.7708043615550548,M,Asian,Greater than 45,Male
0.9926661849021912,0.007333777844905853,-8.80026866965683,M,Asian,Greater than 45,Male
0.9924591183662415,0.0075408900156617165,-0.4844890001986657,F,Caucasian,25 - 45,Male
0.9923868179321289,0.007613233756273985,-12.18338962129032,F,Caucasian,Greater than 45,Female
0.9934902191162109,0.006509843282401562,-1.304919860296381,M,Other,Greater than 45,Male
0.9923685193061829,0.00763147696852684,0.5319101003907343,F,Asian,Greater than 45,Male
0.9921033978462219,0.007896600291132927,-0.5276800405659592,M,Other,Greater than 45,Female
0.9923438429832458,0.00765618123114109,-9.87920815484313,F,Other,25 - 45,Male
0.9920567870140076,0.007943185046315193,-11.88555134415865,F,Asian,Less than 25,Male
0.9920288920402527,0.007971099577844143,-6.06116544631714,M,Caucasian,Greater than 45,Female
0.9921390414237976,0.00786101259291172,5.546628152726837,M,Hispanic,Greater than 45,Male
0.992490828037262,0.00750915240496397,3.6301705933443564,M,Hispanic,Greater than 45,Male
0.9926694631576538,0.007330470252782106,-2.7334974352550274,F,Other,Greater than 45,Female
0.9922208189964294,0.007779151666909456,-5.875106546526608,M,Asian,25 - 45,Female
0.9923095703125,0.007690401282161474,10.615544198587447,M,Hispanic,Greater than 45,Female
0.9921869039535522,0.007813120260834694,5.741579925766661,M,Asian,25 - 45,Female
0.9923145174980164,0.007685542106628418,-2.5283134907024496,F,Caucasian,Greater than 45,Female
0.9922704696655273,0.007729519624263048,-5.145880480559884,M,Asian,Greater than 45,Female
0.9926630258560181,0.0073369829915463924,-2.9566630744069977,M,African-American,Greater than 45,Female
0.992210865020752,0.007789133116602898,-9.87468763584607,F,Hispanic,Greater than 45,Female
0.9922444224357605,0.007755629252642393,-4.11911757038255,F,Other,Greater than 45,Female
0.9920836687088013,0.007916311733424664,-4.561422958411394,F,Asian,25 - 45,Female
0.9922659993171692,0.007733993697911501,7.838835524573855,M,Other,Greater than 45,Male
0.9923547506332397,0.0076451897621154785,-17.311418823992696,F,Caucasian,25 - 45,Male
0.9922162294387817,0.007783765904605389,0.9871893332858348,M,Other,Greater than 45,Female
0.9922299981117249,0.0077700079418718815,0.03611003376967703,F,Other,Greater than 45,Female
0.9925034046173096,0.007496596779674292,-7.579619444570451,M,Caucasian,25 - 45,Male
0.9921209812164307,0.007879058830440044,2.1521026094012448,M,Native American,Greater than 45,Female
0.9921033978462219,0.007896633818745613,-6.6971773500759255,M,Asian,25 - 45,Male
0.9922263622283936,0.007773640565574169,4.390044226488971,F,Other,Greater than 45,Female
0.9923466444015503,0.007653352338820696,-10.308557405838023,M,Asian,Greater than 45,Male
0.9921143054962158,0.007885699160397053,-5.69696845357852,M,Asian,Greater than 45,Female
0.9922669529914856,0.007733082864433527,3.2366462201715103,F,Other,25 - 45,Female
0.9923012256622314,0.007698735222220421,-6.513867512467275,M,Asian,25 - 45,Male
0.9920288920402527,0.007971175014972687,-2.8371834226975317,M,Asian,Greater than 45,Male
0.9920624494552612,0.007937543094158173,-6.0786396731782935,M,Asian,25 - 45,Female
0.9924330711364746,0.007566895801573992,-6.24564992766361,M,Hispanic,25 - 45,Female
0.9922520518302917,0.007747981697320938,-15.341350295980352,F,African-American,Greater than 45,Female
0.9921507835388184,0.007849186658859253,-1.2333872960493648,M,Asian,Greater than 45,Male
0.9921582937240601,0.007841682061553001,-15.933340934080517,M,Caucasian,25 - 45,Female
0.9921829104423523,0.007817120291292667,-5.006922070698547,M,African-American,Greater than 45,Male
0.9921036958694458,0.007896331138908863,-5.775276047517597,F,Asian,Greater than 45,Female
0.9922433495521545,0.0077566225081682205,3.0301193962439914,F,Asian,Greater than 45,Male
0.9922594428062439,0.007740513421595097,3.2782728962802876,M,Asian,25 - 45,Female
0.9922884106636047,0.0077115800231695175,-2.868528457905874,M,Hispanic,Greater than 45,Female
0.9923909306526184,0.007609022781252861,-5.301082385804432,F,Asian,25 - 45,Female
0.992188572883606,0.0078114718198776245,-5.028306350405584,M,Asian,Greater than 45,Female
0.9923903346061707,0.00760964909568429,-9.384826761339715,M,Hispanic,Less than 25,Female
0.9926779270172119,0.007322047371417284,1.6842811535851798,F,Asian,25 - 45,Female
0.9943128824234009,0.0056870984844863415,-1.5967158007755766,M,African-American,Greater than 45,Female
0.9922167062759399,0.007783263921737671,-20.09383763435432,M,Hispanic,Greater than 45,Male
0.9920133948326111,0.007986588403582573,-8.614152200051489,F,Asian,Greater than 45,Female
0.992245614528656,0.0077544101513922215,-11.821184807784022,M,Other,Greater than 45,Female
0.9925132393836975,0.007486686110496521,-15.157129931658258,F,Native American,Greater than 45,Female
0.9922021627426147,0.007797793485224247,1.001594710247744,M,Asian,Greater than 45,Male
0.9924023151397705,0.007597649469971657,-15.460861699726294,F,Other,Less than 25,Female
0.9921798706054688,0.00782008282840252,0.1699008926101674,M,Hispanic,Greater than 45,Female
0.9922492504119873,0.007750805001705885,-8.684855038924363,M,Caucasian,Greater than 45,Female
0.9921666383743286,0.007833428680896759,-3.8916686682453423,F,Asian,Greater than 45,Female
0.9922562837600708,0.007743759546428919,-8.565270667276854,F,Asian,25 - 45,Female
0.992420494556427,0.007579511497169733,-3.45537642153395,M,Other,Greater than 45,Female
0.9921402335166931,0.007859770208597183,-1.56530980621476,F,Other,Greater than 45,Female
0.9924221634864807,0.007577862124890089,-1.289100995945039,M,Other,25 - 45,Female
0.9924404621124268,0.00755951926112175,-10.067712744591095,M,Asian,25 - 45,Female
0.9923847913742065,0.007615229580551386,-19.360556360415625,M,Asian,25 - 45,Female
0.9922939538955688,0.007705987431108952,2.4744966731695412,M,Caucasian,Greater than 45,Female
0.9922962784767151,0.007703680079430342,-3.5012567967627306,F,Other,Greater than 45,Female
0.992344319820404,0.007655630353838205,10.728965572624405,M,Hispanic,Greater than 45,Female
0.9921485185623169,0.007851422764360905,7.365103174515086,M,Asian,Greater than 45,Female
0.9922107458114624,0.007789310533553362,-24.295349039260685,F,Hispanic,Less than 25,Female
0.9923276305198669,0.007672407198697329,-3.161041847679868,F,Other,Less than 25,Female
0.9921184778213501,0.007881484925746918,-1.7270764868689144,M,African-American,Greater than 45,Female
0.9922573566436768,0.007742708548903465,1.076479981495727,F,Asian,25 - 45,Female
0.9920767545700073,0.007923276163637638,1.5953601994374993,M,Other,25 - 45,Male
0.9923442006111145,0.0076557970605790615,-7.850106258298954,M,Caucasian,Greater than 45,Female
0.9922477006912231,0.007752278819680214,4.791613771798598,M,Asian,Greater than 45,Female
0.9922647476196289,0.007735241670161486,3.442910216220148,M,Hispanic,Greater than 45,Female
0.992219865322113,0.007780134677886963,-0.7901981687503985,F,Caucasian,Greater than 45,Male
0.9921486377716064,0.007851296104490757,-17.139826376476815,F,Asian,25 - 45,Female
0.9922670722007751,0.007732965983450413,3.193260014025992,M,Other,Greater than 45,Male
0.992152750492096,0.0078471964225173,-9.61404354986361,M,Other,Greater than 45,Male
0.9924782514572144,0.007521757856011391,-12.64836236457244,M,Asian,Less than 25,Female
0.9921907782554626,0.007809183560311794,-23.73212260594507,F,Asian,Greater than 45,Male
0.9921709299087524,0.00782900769263506,7.539669438984846,F,Asian,25 - 45,Female
0.9922593235969543,0.007740615867078304,-9.112697126003853,M,African-American,25 - 45,Female
0.9921509027481079,0.007849135436117649,-8.23579757444002,M,Asian,Greater than 45,Female
0.9922893643379211,0.00771067151799798,1.7823275539389218,M,Asian,Greater than 45,Male
0.9924429059028625,0.007557054981589317,5.327911738640252,F,Asian,Greater than 45,Male
0.9920291900634766,0.007970744743943214,-2.887081004576263,M,Other,Greater than 45,Male
0.9925352334976196,0.007464797236025333,-2.8148447829219094,M,Asian,Greater than 45,Female
0.9921867847442627,0.007813193835318089,4.41190977194783,M,Other,Greater than 45,Female
0.9922318458557129,0.007768185343593359,11.99182456117456,M,African-American,Greater than 45,Female
0.9927292466163635,0.0072707440704107285,-11.664467821167566,F,African-American,Greater than 45,Male
0.9924486875534058,0.007551310583949089,-11.577088926217693,F,Asian,Greater than 45,Female
0.9921665191650391,0.007833468727767467,0.318580288707663,M,Asian,Less than 25,Male
0.992424726486206,0.0075753056444227695,-2.7618200479021886,M,Asian,Greater than 45,Female
0.9943413734436035,0.005658652633428574,-1.7833126326977473,F,Asian,Greater than 45,Female
0.9923266768455505,0.007673350628465414,-21.384857829896486,F,Asian,Greater than 45,Male
0.992088258266449,0.00791176687926054,0.21776325423953913,M,Asian,25 - 45,Male
0.992284893989563,0.007715064566582441,-15.582176110583033,F,Caucasian,Greater than 45,Female
0.9921371340751648,0.007862789556384087,3.355258637071981,M,African-American,Greater than 45,Female
0.9926586747169495,0.007341272663325071,-9.063875865474833,M,Caucasian,Greater than 45,Female
0.9922313690185547,0.007768648210912943,2.9854709892392712,M,Asian,25 - 45,Female
0.9920073747634888,0.007992605678737164,-3.756138055743013,M,Caucasian,25 - 45,Female
0.9922561645507812,0.007743795868009329,-11.819096272002717,M,Asian,25 - 45,Male
0.9922435879707336,0.007756361737847328,-5.868391587622171,M,Asian,25 - 45,Female
0.9920040965080261,0.007995876483619213,-5.180612404560147,M,Other,Greater than 45,Female
0.9920735955238342,0.00792642217129469,-3.7482212248338866,M,Asian,25 - 45,Female
0.992618978023529,0.007381021045148373,-4.0562579579563085,F,Asian,Greater than 45,Female
0.9936888217926025,0.0063111912459135056,-4.258186498864984,F,Hispanic,25 - 45,Female
0.9921576976776123,0.007842328399419785,-2.8465248657618027,F,Asian,Greater than 45,Female
0.9922802448272705,0.0077197314240038395,-8.076785403529877,M,Other,Greater than 45,Male
0.9928722381591797,0.007127784192562103,-4.222916479428921,M,Caucasian,Greater than 45,Female
0.9926595091819763,0.007340515498071909,-3.2960389394796605,F,Other,Greater than 45,Female
0.9922312498092651,0.0077687581069767475,0.5873513940160702,F,Other,Greater than 45,Female
0.9922426342964172,0.007757382933050394,-20.933676641644624,M,Asian,Greater than 45,Male
0.9921420812606812,0.00785791128873825,2.6759407382817613,M,Other,Greater than 45,Female
0.9921982884407043,0.007801660802215338,6.022468775379923,M,Other,25 - 45,Female
0.9920943379402161,0.007905706763267517,-13.114883126116247,M,Asian,25 - 45,Female
0.9922099113464355,0.007790031377226114,-5.708128235964794,F,Hispanic,Greater than 45,Female
0.9920998215675354,0.007900198921561241,2.7440462242358867,M,Asian,Greater than 45,Male
0.9928374886512756,0.007162503898143768,-1.3637011366350489,M,Hispanic,25 - 45,Female
0.9920722842216492,0.007927756756544113,-3.071618558490316,M,Asian,25 - 45,Male
0.9922974705696106,0.007702562026679516,2.526450200282079,M,Other,25 - 45,Female
0.9923135638237,0.0076863886788487434,-7.335896927932084,M,Hispanic,Greater than 45,Female
0.9922755360603333,0.0077245114371180534,6.9043967571907165,M,Other,Greater than 45,Female
0.9922171831130981,0.00778283691033721,-20.691911296960026,M,Caucasian,Greater than 45,Female
0.9921674132347107,0.007832612842321396,8.0860630292672,F,Other,Greater than 45,Female
0.9921604990959167,0.007839445024728775,2.08553433750177,M,Other,Greater than 45,Female
0.9921393990516663,0.007860662415623665,-7.521250084271165,M,Asian,Greater than 45,Female
0.9922571182250977,0.00774292042478919,-16.835247713851537,M,African-American,Greater than 45,Male
0.9923372864723206,0.007662690710276365,-4.420178112534803,M,Asian,Greater than 45,Female
0.9922134280204773,0.007786568719893694,1.499796019039043,M,Hispanic,Greater than 45,Female
0.9926955699920654,0.007304409518837929,-8.34892218101388,M,Other,Greater than 45,Male
0.9925147891044617,0.007485184818506241,-2.4239629856411957,F,Other,Greater than 45,Female
0.9930468201637268,0.006953162606805563,-5.927536047937738,M,Caucasian,25 - 45,Male
0.9922663569450378,0.007733668200671673,-0.08657559917246349,M,Other,25 - 45,Female
0.9923205971717834,0.007679405622184277,-8.147215102018391,F,Asian,Greater than 45,Female
0.992238461971283,0.00776153476908803,-11.283588233167176,M,Hispanic,Greater than 45,Female
0.9921823143959045,0.007817708887159824,5.906549200409805,M,Asian,Greater than 45,Female
0.9921758770942688,0.007824094966053963,0.09023659131166217,M,Asian,25 - 45,Female
0.9921086430549622,0.00789135042577982,-9.754036364131666,M,Asian,Less than 25,Female
0.9920478463172913,0.007952079176902771,-2.5213090191731142,M,Other,Greater than 45,Female
0.9921565055847168,0.007843504659831524,-8.30335134208974,F,African-American,Greater than 45,Female
0.9920903444290161,0.007909618318080902,-7.030631012569795,F,Other,25 - 45,Female
0.9923962950706482,0.007603691890835762,-5.102020227118354,M,Other,Greater than 45,Female
0.9933781027793884,0.006621891632676125,-4.5679924215523435,F,Asian,Greater than 45,Female
0.992254376411438,0.00774564640596509,-14.18559289657076,M,Asian,25 - 45,Female
0.9920907020568848,0.00790927093476057,-0.6094039678986729,M,Asian,25 - 45,Male
0.9922395944595337,0.007760381791740656,4.539432019647558,M,Hispanic,Greater than 45,Female
0.9921916127204895,0.007808408234268427,-12.008072373849439,M,Caucasian,25 - 45,Male
0.9922205805778503,0.007779387291520834,6.632884402264714,M,Asian,25 - 45,Female
0.9923219084739685,0.00767814926803112,-19.71026863543559,F,Caucasian,Greater than 45,Female
0.9925365447998047,0.007463440299034119,-12.331953556067837,F,Asian,Greater than 45,Male
0.9921787977218628,0.00782112218439579,-3.394690552487539,M,Other,25 - 45,Female
0.9927069544792175,0.007292994298040867,16.08695983413975,F,Asian,Greater than 45,Female
0.9921676516532898,0.007832346484065056,1.4467678718159647,M,Other,25 - 45,Male
0.9925870299339294,0.007412993349134922,-2.4790029956810558,M,Hispanic,Greater than 45,Female
0.9923317432403564,0.0076682912185788155,-12.980207218412364,M,Hispanic,25 - 45,Male
0.9921047687530518,0.007895207032561302,3.627207185187152,M,Other,25 - 45,Male
0.9921444654464722,0.007855577394366264,3.094843506317624,M,Asian,25 - 45,Male
0.9922663569450378,0.007733587641268969,-0.7938866406788656,F,Caucasian,Greater than 45,Female
0.9923452734947205,0.0076547288335859776,-4.607464951757186,F,Caucasian,Greater than 45,Male
0.992137610912323,0.007862417958676815,-19.994961314150274,M,Asian,25 - 45,Female
0.9923766255378723,0.007623421493917704,-1.9183227037157908,M,Asian,25 - 45,Female
0.9925387501716614,0.007461247034370899,-15.146730484888284,M,Other,25 - 45,Female
0.9923378825187683,0.007662168703973293,-16.512181198529888,F,Asian,25 - 45,Female
0.992194414138794,0.007805545348674059,-8.780701981504198,F,Hispanic,Greater than 45,Male
0.9921519756317139,0.007848042994737625,-3.4979237956114306,M,Hispanic,Greater than 45,Female
0.9921295046806335,0.007870425470173359,-4.3161799081352505,M,Other,Greater than 45,Male
0.9922143816947937,0.007785640191286802,0.2746451824980589,F,Other,Greater than 45,Female
0.9927181005477905,0.007281848695129156,-8.534789670922448,M,Caucasian,Greater than 45,Female
0.9925239682197571,0.007476075552403927,-3.1656080523983334,F,Hispanic,25 - 45,Female
0.9923292994499207,0.007670671679079533,9.742808974612661,M,Asian,Greater than 45,Female
0.9922664761543274,0.007733566220849752,3.766682900352852,F,Asian,Greater than 45,Female
0.9922484159469604,0.007751534227281809,12.657188054627415,M,Asian,Greater than 45,Female
0.9923354983329773,0.007664503995329142,-19.48725878774349,F,Caucasian,Less than 25,Female
0.9922229647636414,0.007777039427310228,5.45206555754528,M,Asian,Greater than 45,Female
0.9922770261764526,0.00772292073816061,-20.063019791337865,M,Caucasian,25 - 45,Male
0.9923940896987915,0.007605880033224821,-11.113633024430575,M,Hispanic,25 - 45,Female
0.992274820804596,0.00772515032440424,11.464075227549543,M,Hispanic,Greater than 45,Female
0.9924229979515076,0.007577062584459782,-17.41294750399915,F,Other,Greater than 45,Female
0.9922481775283813,0.007751809433102608,10.9482548171126,M,Asian,Greater than 45,Female
0.9941714406013489,0.005828574299812317,-0.78139691151288,M,Asian,Greater than 45,Female
0.9920137524604797,0.007986306212842464,-2.59208000071254,F,Asian,Greater than 45,Female
0.9922683835029602,0.007731652352958918,2.536130627946655,M,Asian,Greater than 45,Female
0.9921815395355225,0.00781844463199377,1.8576107783537195,M,Asian,Greater than 45,Female
0.9923868179321289,0.0076131755486130714,-3.18211393358952,M,Caucasian,25 - 45,Female
0.9928761720657349,0.007123884279280901,-2.829295528666023,M,Asian,Greater than 45,Male
0.9922235608100891,0.007776476908475161,-16.88886431192488,F,Asian,Greater than 45,Male
0.9922221302986145,0.007777845021337271,-3.52963356123178,M,Asian,25 - 45,Male
0.9921801090240479,0.007819868624210358,-5.4293074843423135,M,Hispanic,Greater than 45,Female
0.9922600388526917,0.0077399867586791515,-10.007985809757928,F,Hispanic,Greater than 45,Female
0.9923022985458374,0.007697701454162598,-0.7006979567891654,M,Other,25 - 45,Female
0.9921430349349976,0.007856974378228188,-23.04753799711878,M,Other,Greater than 45,Female
0.9921552538871765,0.007844826206564903,-6.26566849199875,M,Asian,25 - 45,Male
0.992485761642456,0.007514221593737602,9.203975070462938,M,Other,Greater than 45,Female
0.99240642786026,0.0075935847125947475,-13.424865181271642,M,Asian,Greater than 45,Female
0.9924017190933228,0.007598297204822302,-0.97715192959636,M,Asian,25 - 45,Female
0.9922921657562256,0.007707818876951933,10.564188287112314,M,Caucasian,Greater than 45,Female
0.992188572883606,0.007811411749571562,-16.979526958155454,F,African-American,Greater than 45,Male
0.9939343333244324,0.006065649446099997,-5.837843579331341,M,Asian,Greater than 45,Male
0.992725133895874,0.00727483443915844,-2.9959062937744414,M,Hispanic,Greater than 45,Female
0.9925088286399841,0.007491174153983593,-10.396751997395857,F,Caucasian,25 - 45,Female
0.9924628734588623,0.007537100464105606,-3.1524491444868725,M,African-American,Greater than 45,Female
0.9923985600471497,0.007601440418511629,-4.5896446524053385,M,Other,Greater than 45,Male
0.9923147559165955,0.007685210555791855,12.00880761103304,M,Asian,Greater than 45,Male
0.9921861886978149,0.00781383365392685,-9.833462785005821,M,Other,Greater than 45,Female
0.9924187660217285,0.007581280544400215,-18.00516619211527,M,Caucasian,Greater than 45,Male
0.9921234250068665,0.00787658803164959,2.394897548229131,F,Asian,25 - 45,Female
0.9922617673873901,0.007738261949270964,2.6625030189957486,M,Asian,Greater than 45,Male
0.9920836687088013,0.00791634526103735,-5.853188001184585,M,Asian,Greater than 45,Male
0.9922410249710083,0.007758971769362688,-3.4169669259909257,M,Hispanic,Greater than 45,Female
0.9927111864089966,0.007288857363164425,8.142083944582176,F,Asian,Greater than 45,Male
0.9923818707466125,0.007618076633661985,-16.349429773664827,F,Hispanic,Greater than 45,Male
0.9921563863754272,0.007843585684895515,2.0934401735121524,M,Asian,Greater than 45,Female
0.9925770163536072,0.007422960363328457,-10.201321423239374,M,Other,25 - 45,Female
0.9923567771911621,0.007643299177289009,16.83594795507283,M,Asian,Greater than 45,Female
0.99237459897995,0.0076253837905824184,-16.02557961127467,M,Asian,Greater than 45,Male
0.9922417402267456,0.0077582309022545815,-8.063977883582037,F,Hispanic,Greater than 45,Female
0.9921574592590332,0.007842538878321648,4.154371705635336,M,Other,Greater than 45,Female
0.9922518134117126,0.007748134899884462,-15.076333967308532,M,Caucasian,25 - 45,Female
0.992434024810791,0.007565954700112343,-0.30792943769465553,M,Other,Greater than 45,Female
0.9931047558784485,0.006895232014358044,11.439350204506939,M,Other,Greater than 45,Female
0.9926019310951233,0.007398019079118967,-14.976373410208781,M,Other,25 - 45,Female
0.9920527935028076,0.007947202771902084,0.18563532727436505,M,Other,Greater than 45,Female
0.9921099543571472,0.007890013046562672,-6.569241343884133,F,Hispanic,Greater than 45,Female
0.9927763938903809,0.007223610766232014,-10.259215064711423,F,Other,25 - 45,Male
0.992699921131134,0.007300068158656359,9.97494707115578,M,Asian,Greater than 45,Male
0.9921919703483582,0.0078080203384160995,-17.602722717574707,M,Hispanic,Greater than 45,Female
0.9921316504478455,0.007868330925703049,-1.038490288090365,F,African-American,Greater than 45,Female
0.9925605058670044,0.007439544424414635,-3.3899558445713773,M,Caucasian,Greater than 45,Female
0.9939507246017456,0.006049285177141428,-0.5509469008329537,F,Asian,Greater than 45,Female
0.9920698404312134,0.007930218242108822,-5.36331397981507,M,Other,25 - 45,Female
0.9921873807907104,0.007812601514160633,4.646881646604145,M,Caucasian,25 - 45,Female
0.9922406673431396,0.0077593689784407616,6.736146682859482,F,Asian,Greater than 45,Female
0.9922013282775879,0.007798668462783098,6.008066449954215,F,Other,Greater than 45,Female
0.9922802448272705,0.007719768676906824,5.251832136082218,M,Asian,Greater than 45,Male
0.9921548962593079,0.007845099084079266,-4.34156817658416,F,Hispanic,Greater than 45,Female
0.9921995997428894,0.007800369057804346,-0.401122674045467,M,Hispanic,Greater than 45,Female
0.992281973361969,0.007718014996498823,8.77945734760914,F,Other,Greater than 45,Female
0.9922369122505188,0.007763099856674671,-7.132943073069902,M,Caucasian,Less than 25,Male
0.9921398758888245,0.007860112003982067,-17.151165440879506,M,Caucasian,Less than 25,Male
0.9921768307685852,0.007823199033737183,-17.281869837585702,M,Hispanic,25 - 45,Female
0.9921988844871521,0.007801126688718796,-7.187047370057986,M,Other,Greater than 45,Male
0.9924036264419556,0.007596384268254042,7.051232695295444,M,Asian,Greater than 45,Male
0.9921985268592834,0.0078014954924583435,-14.487235989465633,F,Asian,25 - 45,Female
0.9924823641777039,0.007517589721828699,-16.04511504273491,F,Caucasian,Greater than 45,Male
0.9928675889968872,0.007132490165531635,-7.043031158097776,M,Hispanic,25 - 45,Female
0.9920937418937683,0.007906278595328331,-0.1285973945243497,M,Other,Greater than 45,Female
0.9920652508735657,0.007934757508337498,-6.255029748399861,M,Other,Greater than 45,Male
0.9922932386398315,0.0077066984958946705,-17.332214399419115,M,Hispanic,Less than 25,Male
0.9921006560325623,0.007899331860244274,-8.33650573629032,M,Hispanic,25 - 45,Female
0.9922145009040833,0.007785552181303501,-1.036074595934967,M,Caucasian,Greater than 45,Female
0.992247462272644,0.0077525172382593155,-9.402838579045769,F,Other,Less than 25,Female
0.9923635721206665,0.007636469788849354,-15.949343990988814,M,Asian,25 - 45,Female
0.9923160076141357,0.007683937903493643,-4.858638358097956,M,Asian,Greater than 45,Male
0.9920538663864136,0.007946192286908627,-0.11620030115502167,M,Asian,25 - 45,Female
0.9920550584793091,0.007944914512336254,-3.6446769992155303,M,Asian,Greater than 45,Male
0.992258608341217,0.00774137070402503,-4.491595383778007,M,Asian,Greater than 45,Female
0.9921678900718689,0.007832146249711514,-6.737544527728726,M,Caucasian,Less than 25,Female
0.9921345710754395,0.007865461520850658,-6.478176643769541,F,Asian,Greater than 45,Female
0.9925813674926758,0.00741867208853364,-6.666937942338304,F,Other,25 - 45,Female
0.9920342564582825,0.007965754717588425,-1.9685598438455574,F,Hispanic,25 - 45,Female
0.9921740293502808,0.007825982756912708,2.5215167321587084,M,Other,25 - 45,Female
0.9929890632629395,0.007010915316641331,1.7250107288625898,F,Asian,25 - 45,Female
0.9924876689910889,0.007512351498007774,9.353439008090554,M,Asian,Greater than 45,Female
0.9927210211753845,0.007278905715793371,-4.939885048589946,M,Asian,Less than 25,Female
0.9921987652778625,0.0078012072481215,-4.331097022192563,M,Hispanic,Greater than 45,Female
0.9922266006469727,0.007773468736559153,-5.020868733925628,M,Asian,25 - 45,Female
0.9923169612884521,0.007683051284402609,-7.783096898450468,F,Asian,25 - 45,Female
