priors_count,c_charge_degree,age_cat,sex,race,preds
-0.18111425640084544,F,Greater than 45,Male,African-American,0.0
1.9873804819942478,M,Greater than 45,Male,African-American,0.0
-0.01312649472446692,F,25 - 45,Male,Caucasian,0.0
1.8348578797677884,F,Greater than 45,Male,African-American,0.0
-1.2475465948462667,F,25 - 45,Male,Native American,0.0
-0.6259762705771426,F,25 - 45,Male,African-American,0.0
0.04605448559373038,M,Less than 25,Male,African-American,0.0
10.516351692463134,F,25 - 45,Male,African-American,0.0
0.07012884310843615,F,Less than 25,Male,African-American,0.0
-1.6942502051534123,F,Greater than 45,Male,Caucasian,0.0
1.0269498520205296,M,Less than 25,Male,Asian,0.0
1.885764588824831,F,Less than 25,Male,African-American,0.0
1.086528379850439,F,Greater than 45,Male,Hispanic,0.0
1.4763983101596239,F,25 - 45,Male,African-American,0.0
-1.449412018185618,F,Greater than 45,Female,African-American,0.0
-0.012883899810097965,F,25 - 45,Male,African-American,0.0
-0.5246399150920897,F,25 - 45,Male,Hispanic,0.0
11.70911864053096,F,Less than 25,Male,African-American,0.0
1.1168013112456543,M,Less than 25,Male,Caucasian,0.0
-0.144264936346564,F,Less than 25,Male,Caucasian,0.0
-0.9479729646524748,F,Less than 25,Male,African-American,0.0
0.32185425191956174,M,Less than 25,Male,Caucasian,0.0
0.5919430932392795,F,25 - 45,Male,Caucasian,0.0
2.75604729064517,F,Less than 25,Male,Other,0.0
1.5706965390693406,F,25 - 45,Male,African-American,0.0
2.1290191304117476,F,Less than 25,Male,Caucasian,0.0
3.055125788172881,M,Less than 25,Male,Caucasian,0.0
-0.15609213680198053,F,Less than 25,Male,African-American,0.0
2.591835054666713,F,25 - 45,Male,Caucasian,0.0
0.023905030448764242,F,Less than 25,Female,Caucasian,0.0
-0.3423005751583601,M,Less than 25,Male,Caucasian,0.0
0.5195722131298015,M,Greater than 45,Male,Caucasian,0.0
0.48838217405670614,M,Less than 25,Male,Native American,0.0
2.402850837321078,F,25 - 45,Male,Hispanic,0.0
0.7741921606516483,F,Less than 25,Male,African-American,0.0
10.880698145309808,F,Less than 25,Male,Other,0.0
0.2835016620578874,F,Less than 25,Female,African-American,0.0
0.13846222333955271,M,Greater than 45,Male,African-American,0.0
4.120955555168862,M,Less than 25,Male,Hispanic,0.0
-0.41129043323855685,F,25 - 45,Male,African-American,0.0
0.2811372565890706,F,25 - 45,Male,African-American,0.0
0.30768697047827653,F,Less than 25,Male,Hispanic,0.0
0.4042006237663811,F,25 - 45,Male,Caucasian,0.0
-1.0797949998916798,F,Less than 25,Male,Caucasian,0.0
1.1632297418445978,F,Less than 25,Male,Native American,0.0
0.16604586995584714,F,Less than 25,Male,African-American,0.0
-0.7407073609156585,F,Less than 25,Male,Other,0.0
-0.08617051010401153,F,Less than 25,Male,Caucasian,0.0
1.9602434454224653,F,Greater than 45,Female,Caucasian,0.0
-0.9217131333398023,F,Less than 25,Female,African-American,0.0
0.2906784350550581,F,Greater than 45,Male,Hispanic,0.0
1.365347903179975,F,25 - 45,Male,Hispanic,0.0
-0.05698069054837873,F,25 - 45,Male,African-American,0.0
2.2537264847113114,F,Less than 25,Male,Hispanic,0.0
5.174331995883843,M,Greater than 45,Male,African-American,0.0
0.25330293699759754,F,Greater than 45,Female,African-American,0.0
1.969642036670317,F,25 - 45,Female,African-American,0.0
0.848182350298301,F,Less than 25,Male,Other,0.0
-0.03901203000534124,M,Less than 25,Male,African-American,0.0
-0.08993931142373457,F,25 - 45,Male,Hispanic,0.0
-0.7854086687235828,M,25 - 45,Male,Hispanic,0.0
1.041717163538089,M,25 - 45,Male,African-American,0.0
1.1750226804032486,F,25 - 45,Male,Caucasian,0.0
2.1141828330088352,F,25 - 45,Male,Caucasian,0.0
-0.38386947529333204,F,25 - 45,Male,African-American,0.0
0.2583591199250488,F,Less than 25,Male,Native American,0.0
1.3769867801405073,F,25 - 45,Male,Hispanic,0.0
-0.824301626539159,F,25 - 45,Male,African-American,0.0
1.8057704710626334,F,25 - 45,Male,African-American,0.0
-1.1037345733720882,F,Less than 25,Male,African-American,0.0
-0.7858221117747295,F,Less than 25,Male,African-American,0.0
1.850765828761769,M,25 - 45,Male,African-American,0.0
-0.7522901992136665,F,Less than 25,Male,African-American,0.0
0.5876478771328164,F,25 - 45,Male,African-American,0.0
5.925260898430187,M,25 - 45,Female,African-American,0.0
5.525805862693601,F,25 - 45,Female,African-American,0.0
-0.5369427874983961,F,Less than 25,Male,Caucasian,0.0
-1.081014513410003,M,Less than 25,Male,African-American,0.0
2.236007594677698,F,Less than 25,Male,African-American,0.0
-0.9820428177149525,F,Less than 25,Female,Caucasian,0.0
-0.4794374858724293,F,Less than 25,Male,African-American,0.0
1.6224402139613434,M,25 - 45,Male,African-American,0.0
1.3318558382160703,F,Less than 25,Male,Hispanic,0.0
-0.769614188611027,F,Less than 25,Female,African-American,0.0
0.1214006673167476,F,25 - 45,Female,African-American,0.0
0.39348267424034383,M,25 - 45,Male,Caucasian,0.0
-0.2082820880201004,F,Less than 25,Female,African-American,0.0
-0.053245486353856744,F,25 - 45,Female,African-American,0.0
11.505460176860833,F,Less than 25,Male,Hispanic,0.0
0.6713320881179075,M,Less than 25,Male,African-American,0.0
-0.694540096371374,F,Greater than 45,Male,African-American,0.0
-0.5322892147105869,M,25 - 45,Male,African-American,0.0
0.6780445781128344,M,Less than 25,Male,Caucasian,0.0
-0.4255724026433841,F,Less than 25,Male,Other,0.0
0.3759621289532112,F,25 - 45,Male,Caucasian,0.0
-0.1399228593868491,F,25 - 45,Male,African-American,0.0
4.917576731737383,F,Less than 25,Male,Caucasian,0.0
2.025733119566719,M,Less than 25,Male,African-American,0.0
16.289594755943416,F,Less than 25,Male,African-American,0.0
3.606046513655053,F,Greater than 45,Male,African-American,0.0
-0.4429736624433186,M,Greater than 45,Male,African-American,0.0
-0.45331827668766955,F,25 - 45,Male,Caucasian,0.0
-0.44259475953812044,F,Greater than 45,Male,Caucasian,0.0
-0.15504443789344857,M,Greater than 45,Male,Caucasian,0.0
1.7716725814178398,F,Less than 25,Male,African-American,0.0
-0.2523344074571206,F,Greater than 45,Male,African-American,0.0
1.0174728342833461,M,Less than 25,Male,African-American,0.0
3.235217038307149,F,25 - 45,Female,African-American,0.0
9.369628734315558,F,Less than 25,Male,Hispanic,0.0
-0.44057543859775394,F,Less than 25,Male,Caucasian,0.0
2.342385280967092,F,Less than 25,Male,African-American,0.0
0.2770476741723704,F,25 - 45,Male,African-American,0.0
1.708958054855007,F,Greater than 45,Male,Caucasian,0.0
-0.17416781553204047,F,Less than 25,Male,Hispanic,0.0
7.053241086518444,F,25 - 45,Male,African-American,0.0
0.5408405953761277,F,25 - 45,Male,Native American,0.0
1.7659794783476515,F,25 - 45,Female,Hispanic,0.0
2.235285084097801,F,25 - 45,Female,Caucasian,0.0
-0.4903679446877552,F,Greater than 45,Male,African-American,0.0
1.0501893904119515,M,25 - 45,Male,Caucasian,0.0
-1.2450829522131754,F,25 - 45,Male,Hispanic,0.0
0.7229620973842948,F,Less than 25,Female,African-American,0.0
-0.6391965154954947,F,Greater than 45,Male,African-American,0.0
-0.41461168918786545,F,25 - 45,Male,Hispanic,0.0
-0.4019443400312136,F,25 - 45,Male,African-American,0.0
1.4348444904699689,F,Less than 25,Male,Caucasian,0.0
-0.34223966166727227,F,Less than 25,Male,Caucasian,0.0
5.999213713727247,M,25 - 45,Male,Caucasian,0.0
-0.24721946918818055,F,25 - 45,Female,African-American,0.0
-1.0982154704053229,F,Less than 25,Male,Native American,0.0
0.3652744095395545,F,25 - 45,Male,African-American,0.0
4.959336280082086,M,25 - 45,Female,African-American,0.0
-0.7258970810840593,F,Less than 25,Male,African-American,0.0
-0.32609844475006056,F,25 - 45,Male,African-American,0.0
-0.587563379690681,M,Greater than 45,Male,Caucasian,0.0
3.137041786293234,F,Greater than 45,Male,African-American,0.0
0.2717136103190009,F,Less than 25,Male,African-American,0.0
2.7602009929222584,F,Greater than 45,Male,African-American,0.0
-0.21106571753618786,F,25 - 45,Female,Caucasian,0.0
-0.7117884097584102,F,25 - 45,Male,African-American,0.0
-0.1311906880855762,M,Less than 25,Male,African-American,0.0
1.5412633923098915,M,25 - 45,Male,African-American,0.0
0.14729388792767972,F,Less than 25,Male,Other,0.0
0.614495279243997,F,25 - 45,Male,African-American,0.0
-0.13145116393384101,F,25 - 45,Male,African-American,0.0
1.231574858973789,F,25 - 45,Male,African-American,0.0
2.9196798490182676,M,Greater than 45,Male,African-American,0.0
8.393148986408136,F,Greater than 45,Male,African-American,0.0
-1.0106300296959936,F,Less than 25,Male,Asian,0.0
-0.7715056356841186,F,Greater than 45,Female,Caucasian,0.0
-0.8482487987421874,F,Less than 25,Male,African-American,0.0
0.9483006911268506,F,25 - 45,Male,Hispanic,0.0
-0.6682731978691953,F,Greater than 45,Male,Caucasian,0.0
3.0738404627212006,F,25 - 45,Male,Caucasian,0.0
0.12077633479794647,F,Less than 25,Male,Hispanic,0.0
1.3782705370274082,F,Less than 25,Male,African-American,0.0
-0.93871700845982,F,Less than 25,Male,Caucasian,0.0
0.07079581564928872,M,Greater than 45,Female,Caucasian,0.0
2.3568291598444366,F,Greater than 45,Male,Other,0.0
0.5290688068380063,M,25 - 45,Male,Caucasian,0.0
-0.41036250737376934,F,25 - 45,Female,Caucasian,0.0
4.610829924604027,F,25 - 45,Male,Other,0.0
-0.03337217703744122,F,25 - 45,Male,African-American,0.0
0.895632281696229,M,Less than 25,Male,African-American,0.0
-0.6101807781930466,F,Less than 25,Male,African-American,0.0
-0.8741533068119147,M,25 - 45,Male,Caucasian,0.0
0.12288051838650442,F,25 - 45,Male,Other,0.0
2.118836434129199,F,25 - 45,Male,African-American,0.0
8.590802317011155,F,25 - 45,Female,African-American,0.0
0.40490132351011027,F,25 - 45,Male,Caucasian,0.0
-0.3135554335654783,F,Less than 25,Male,African-American,0.0
-0.811071436234871,F,Less than 25,Female,African-American,0.0
-0.03774197416832839,F,Less than 25,Male,Other,0.0
10.20902317840276,F,25 - 45,Female,African-American,0.0
1.61072380083507,M,Less than 25,Female,Other,0.0
-0.7303616787477104,F,Less than 25,Male,African-American,0.0
-0.3831335168671266,F,Greater than 45,Male,African-American,0.0
2.180621390024015,F,Less than 25,Male,Hispanic,0.0
-1.5703190989034965,F,Less than 25,Female,African-American,0.0
-0.9303709183226845,F,25 - 45,Male,African-American,0.0
-0.05140951038602942,F,Greater than 45,Male,Caucasian,0.0
1.433305120297786,M,Greater than 45,Male,African-American,0.0
-0.10608775428973205,F,Less than 25,Male,African-American,0.0
0.6672810672776839,M,25 - 45,Male,African-American,0.0
0.0927921777098164,M,Less than 25,Male,Other,0.0
-1.1131326741989542,F,Greater than 45,Male,African-American,0.0
1.4788824763611832,F,25 - 45,Female,African-American,0.0
1.5738824363991297,F,25 - 45,Female,African-American,0.0
1.9354907312434693,F,Less than 25,Male,Caucasian,0.0
1.0444168644691727,F,Less than 25,Male,African-American,0.0
0.0129702583964101,F,25 - 45,Male,Caucasian,0.0
1.9610246043162065,F,Less than 25,Male,African-American,0.0
2.160236098285361,M,Greater than 45,Male,African-American,0.0
-0.3547638071472319,F,Less than 25,Female,Hispanic,0.0
0.810886785645649,F,Less than 25,Female,African-American,0.0
2.3902573985604443,M,25 - 45,Male,Caucasian,0.0
2.773688475933117,F,Less than 25,Male,Hispanic,0.0
0.18871526622649945,F,25 - 45,Male,Asian,0.0
-1.1178165215618234,F,Less than 25,Male,Caucasian,0.0
0.1622200980231554,M,Less than 25,Male,Caucasian,0.0
0.4012301145433369,F,Less than 25,Female,African-American,0.0
4.319641021684088,F,25 - 45,Male,Asian,0.0
1.533675771716454,F,Less than 25,Male,African-American,0.0
-0.4119603391962549,M,Greater than 45,Male,African-American,0.0
6.295214165767379,F,Less than 25,Male,African-American,0.0
0.054378975301316856,F,Less than 25,Male,Caucasian,0.0
-0.07205049444604139,F,25 - 45,Male,Caucasian,0.0
0.4209179385585191,F,25 - 45,Female,African-American,0.0
-1.8436764052001293,F,25 - 45,Male,Caucasian,0.0
4.1575834640023,F,25 - 45,Female,African-American,0.0
-0.21658330891775,F,Greater than 45,Male,Asian,0.0
-1.5912199403642044,F,25 - 45,Male,African-American,0.0
1.1597067604849254,F,Greater than 45,Female,Caucasian,0.0
1.6299139901144093,F,Less than 25,Male,African-American,0.0
-0.9700902774460864,F,Greater than 45,Male,African-American,0.0
-0.1859756164228088,F,25 - 45,Male,Caucasian,0.0
2.1557684074573285,F,25 - 45,Male,Caucasian,0.0
-2.641890316022052,F,Greater than 45,Female,Caucasian,0.0
2.613077803145542,M,Less than 25,Male,African-American,0.0
-0.44161229607031594,F,Less than 25,Female,Caucasian,0.0
1.8042184608566356,F,25 - 45,Male,African-American,0.0
1.9898077389272326,F,25 - 45,Male,African-American,0.0
1.8561549015023926,F,Greater than 45,Male,Other,0.0
0.29284258112909634,F,25 - 45,Male,African-American,0.0
1.6196268625450638,F,Greater than 45,Male,Hispanic,0.0
-1.008564948107221,M,Less than 25,Male,Caucasian,0.0
1.7279978442510295,M,25 - 45,Male,Native American,0.0
-0.5074328409064044,F,Less than 25,Male,Other,0.0
0.24601559079647473,M,Less than 25,Female,Hispanic,0.0
4.781072880516732,F,25 - 45,Male,Caucasian,0.0
-0.4038217626845413,F,25 - 45,Male,African-American,0.0
0.6872297791395994,F,25 - 45,Male,Asian,0.0
-0.8270764885840642,F,25 - 45,Male,African-American,0.0
0.6524931292013267,F,25 - 45,Female,Caucasian,0.0
2.556340917547513,F,Greater than 45,Male,African-American,0.0
-0.37395692285223525,F,Less than 25,Male,African-American,0.0
1.3320601189909143,F,25 - 45,Male,Native American,0.0
0.723959940616982,F,25 - 45,Male,Caucasian,0.0
-1.1142719185086492,M,Greater than 45,Female,Caucasian,0.0
1.1301463712527313,F,Less than 25,Male,African-American,0.0
0.08373107783710942,M,Greater than 45,Female,African-American,0.0
-0.035362509173447965,F,Less than 25,Female,African-American,0.0
0.9569310174660492,F,25 - 45,Female,Caucasian,0.0
1.6161673920419617,F,25 - 45,Male,African-American,0.0
1.153332034855429,M,25 - 45,Male,Caucasian,0.0
0.21685757093880986,F,Greater than 45,Male,African-American,0.0
5.716834706300017,F,Less than 25,Male,African-American,0.0
-0.9000441968316816,M,Greater than 45,Female,African-American,0.0
0.3517076851837868,M,Less than 25,Male,Hispanic,0.0
0.6133543017466471,M,25 - 45,Male,African-American,0.0
8.074558281517284,F,25 - 45,Male,Caucasian,0.0
2.5022778889015562,M,25 - 45,Male,African-American,0.0
20.231814120243335,F,25 - 45,Male,African-American,0.0
-0.7583037728863937,F,Greater than 45,Male,African-American,0.0
-0.7282937736481822,F,25 - 45,Male,African-American,0.0
1.3996788434574012,F,Less than 25,Male,African-American,0.0
-0.8225640401856672,M,Less than 25,Male,Asian,0.0
2.676825175000481,F,25 - 45,Male,Hispanic,0.0
0.8972732457784981,F,25 - 45,Male,Caucasian,0.0
2.0230179855149983,F,Less than 25,Female,Native American,0.0
-0.39369082158220986,F,Less than 25,Female,Caucasian,0.0
3.2222692703841873,F,25 - 45,Female,African-American,0.0
0.6985662689133177,F,Less than 25,Male,African-American,0.0
0.2796745992754895,M,Less than 25,Male,African-American,0.0
3.433566498273593,F,25 - 45,Male,African-American,0.0
-0.04354203858738983,F,Less than 25,Male,African-American,0.0
1.8443180188493729,F,Less than 25,Male,Asian,0.0
3.8198786487310468,F,Less than 25,Male,Hispanic,0.0
1.2307986885810138,F,25 - 45,Male,African-American,0.0
2.370559884871421,F,Less than 25,Male,African-American,0.0
1.9104780840179973,F,25 - 45,Male,African-American,0.0
0.44513144988807024,F,25 - 45,Male,Hispanic,0.0
0.512481543041694,M,Less than 25,Male,African-American,0.0
-0.2602203659967635,F,Less than 25,Male,Hispanic,0.0
0.9207570955577395,F,Less than 25,Male,African-American,0.0
1.1354207774365843,F,25 - 45,Male,Caucasian,0.0
-0.38724970641499384,F,Less than 25,Male,African-American,0.0
3.415297335706065,F,25 - 45,Male,African-American,0.0
4.827907540076302,F,Less than 25,Male,African-American,0.0
10.662847184312078,F,25 - 45,Male,Hispanic,0.0
2.4919445552545394,F,Greater than 45,Male,Native American,0.0
-0.3995706301049162,F,Less than 25,Male,African-American,0.0
-0.9712470170782121,F,Less than 25,Female,African-American,0.0
13.555147354012318,F,Less than 25,Male,African-American,0.0
0.9006722718950854,M,Less than 25,Male,African-American,0.0
0.3270416798981409,F,25 - 45,Female,Hispanic,0.0
2.1886785981385417,F,Greater than 45,Male,Hispanic,0.0
0.6870835070081218,F,Less than 25,Male,African-American,0.0
2.9680945356957107,F,25 - 45,Male,African-American,0.0
-1.0101826834661125,M,25 - 45,Male,African-American,0.0
0.24943412218286012,F,Greater than 45,Male,Hispanic,0.0
0.8831499387522838,F,Less than 25,Female,African-American,0.0
0.0884612699831484,F,25 - 45,Female,African-American,0.0
-0.27494713779394475,M,25 - 45,Male,African-American,0.0
0.3186374721052312,F,25 - 45,Male,African-American,0.0
0.28164346228747034,F,25 - 45,Male,African-American,0.0
3.1830655674752717,F,25 - 45,Male,Native American,0.0
-0.30072203007733167,F,Less than 25,Male,Caucasian,0.0
-0.07214497940153669,F,25 - 45,Male,African-American,0.0
3.0817435506574045,F,Less than 25,Female,Other,0.0
-0.41175315385635847,F,25 - 45,Male,Caucasian,0.0
0.009186569900405405,M,25 - 45,Male,African-American,0.0
6.234177867700385,F,Greater than 45,Male,African-American,0.0
1.1461297224732976,F,25 - 45,Male,African-American,0.0
3.155444763496234,M,25 - 45,Female,African-American,0.0
0.666403970235634,F,Less than 25,Female,African-American,0.0
0.7805817137050433,F,Less than 25,Male,Caucasian,0.0
0.571980070948275,F,Less than 25,Male,African-American,0.0
-0.7900067105739312,F,25 - 45,Male,African-American,0.0
-0.10564874577050176,M,Less than 25,Male,Hispanic,0.0
-0.4999905192361133,F,25 - 45,Male,Hispanic,0.0
1.2580822998846057,F,25 - 45,Female,African-American,0.0
1.4175154853666587,F,25 - 45,Male,African-American,0.0
0.19761704190663262,F,Greater than 45,Male,African-American,0.0
0.4829516607427722,F,25 - 45,Male,African-American,0.0
3.7245159410123403,F,25 - 45,Male,African-American,0.0
0.8827743580138993,M,Less than 25,Female,Hispanic,0.0
-0.8493774020768488,F,25 - 45,Female,African-American,0.0
12.801199460585648,F,Less than 25,Male,Caucasian,0.0
-0.4777147157206118,F,Less than 25,Male,African-American,0.0
0.4499502517581776,M,25 - 45,Male,Other,0.0
1.238355040215151,F,25 - 45,Male,Caucasian,0.0
-0.2570756626065575,F,Less than 25,Female,Caucasian,0.0
0.9431882099963891,F,Less than 25,Male,African-American,0.0
2.2506117392928964,F,25 - 45,Male,Native American,0.0
1.1236680326339616,F,Less than 25,Female,African-American,0.0
-0.46782034425429847,F,25 - 45,Male,Hispanic,0.0
-0.9913148265230693,M,Less than 25,Female,African-American,0.0
-0.3528828791925629,F,Greater than 45,Male,African-American,0.0
2.1011013923637964,M,Less than 25,Male,African-American,0.0
-0.6360113754962343,F,Less than 25,Male,African-American,0.0
1.5559434906287881,F,Less than 25,Female,African-American,0.0
1.0087106051331425,F,Less than 25,Male,African-American,0.0
1.8746353009113634,F,25 - 45,Male,Hispanic,0.0
3.678209418631479,F,Less than 25,Female,African-American,0.0
0.34845367506535396,F,Greater than 45,Male,African-American,0.0
3.5538886205468425,M,Greater than 45,Male,Caucasian,0.0
2.9377405826667795,F,Less than 25,Male,Caucasian,0.0
-1.0351003296228274,M,Greater than 45,Female,Native American,0.0
-0.21106776882679606,F,Less than 25,Male,African-American,0.0
1.7513467873907274,F,25 - 45,Male,Hispanic,0.0
0.5948267393423434,F,Less than 25,Male,African-American,0.0
1.95088098185391,F,Less than 25,Male,African-American,0.0
0.5106275882412508,F,25 - 45,Male,African-American,0.0
-0.4517210529234708,F,25 - 45,Male,Native American,0.0
-1.7091590695464198,F,Less than 25,Male,African-American,0.0
9.12008930518257,F,25 - 45,Male,Caucasian,0.0
0.7951952644270394,F,25 - 45,Male,Native American,0.0
-1.1683035814891767,F,Less than 25,Male,African-American,0.0
0.23800968430459854,F,25 - 45,Male,African-American,0.0
0.21421631174866865,F,25 - 45,Male,African-American,0.0
1.7732136385430608,F,25 - 45,Male,Native American,0.0
0.32895652863766933,F,Less than 25,Female,African-American,0.0
0.5521724577479126,M,Less than 25,Male,African-American,0.0
-0.9149082715839199,M,25 - 45,Male,African-American,0.0
0.307339709396214,M,25 - 45,Male,Caucasian,0.0
-5.1733269173126075,F,Less than 25,Female,Other,0.0
1.912393928062881,F,Less than 25,Male,African-American,0.0
0.42099512737392514,F,Less than 25,Male,Asian,0.0
0.9452406072141579,M,Greater than 45,Female,African-American,0.0
1.0704736627287517,F,25 - 45,Male,Other,0.0
-0.5465320691828658,F,25 - 45,Male,African-American,0.0
1.2972170182848004,F,Less than 25,Female,African-American,0.0
-0.08783006024493734,F,Greater than 45,Male,Caucasian,0.0
0.5677387467883684,F,Less than 25,Female,African-American,0.0
13.901892418976626,F,25 - 45,Male,Caucasian,0.0
0.5524767639696766,F,Less than 25,Male,African-American,0.0
1.2737239846063146,F,Less than 25,Female,African-American,0.0
-0.8472708804686562,M,Greater than 45,Male,African-American,0.0
-0.8918063371474645,F,25 - 45,Male,Caucasian,0.0
-0.6511224298870257,F,25 - 45,Male,African-American,0.0
3.543001743416107,F,Greater than 45,Male,African-American,0.0
0.1276029131851355,F,Less than 25,Female,Hispanic,0.0
1.6725447581888953,F,Less than 25,Male,African-American,0.0
0.7494194104695907,F,Less than 25,Male,Hispanic,0.0
1.2307166733339465,F,25 - 45,Female,African-American,0.0
0.5315475115822239,F,Less than 25,Male,Caucasian,0.0
-0.7189690672896156,F,Less than 25,Female,African-American,0.0
-0.45831227495655913,F,Less than 25,Male,African-American,0.0
1.4005280993484581,F,Less than 25,Female,Caucasian,0.0
2.4265773629727714,M,Greater than 45,Female,Other,0.0
-0.5567050299805709,F,25 - 45,Male,African-American,0.0
-3.354201031267337,F,25 - 45,Male,African-American,0.0
2.1940301536737423,F,Less than 25,Male,Hispanic,0.0
0.09593862396987163,F,Less than 25,Male,African-American,0.0
2.773290606931349,F,25 - 45,Male,Caucasian,0.0
-0.5040734571528456,M,Greater than 45,Male,Caucasian,0.0
2.828342823962606,F,Less than 25,Male,Caucasian,0.0
1.1085313728113804,F,Less than 25,Male,African-American,0.0
-2.8803330076083933,F,Less than 25,Male,Caucasian,0.0
-0.49601780203810764,F,25 - 45,Male,Asian,0.0
-0.7990901246014976,M,Greater than 45,Male,Caucasian,0.0
3.093563186839086,F,Less than 25,Male,African-American,0.0
1.3234671974689958,F,25 - 45,Male,African-American,0.0
4.835140168692562,F,25 - 45,Male,African-American,0.0
1.5834089457874756,F,Less than 25,Female,Caucasian,0.0
7.504019209508245,F,Less than 25,Male,Native American,0.0
2.499991456518771,F,25 - 45,Male,African-American,0.0
1.0204988952401406,M,Less than 25,Female,African-American,0.0
1.7056160521639834,F,25 - 45,Male,Caucasian,0.0
-0.42026655918444344,F,25 - 45,Male,African-American,0.0
2.536889758667084,F,Less than 25,Male,African-American,0.0
-0.7339842866155581,M,Less than 25,Male,African-American,0.0
-0.5156482097888906,F,Less than 25,Male,African-American,0.0
2.3805570349325893,F,Less than 25,Male,African-American,0.0
-0.3542959455266632,F,Less than 25,Female,African-American,0.0
-0.23136114123352605,F,Less than 25,Male,African-American,0.0
-0.34173299460398754,F,Less than 25,Female,African-American,0.0
-1.0545527187238695,F,Less than 25,Male,African-American,0.0
0.9118888537377461,F,Less than 25,Male,Caucasian,0.0
0.49847863436752327,F,25 - 45,Female,Caucasian,0.0
1.0343227593860345,F,Less than 25,Female,African-American,0.0
3.4925906256131265,F,25 - 45,Male,African-American,0.0
1.3473487123140098,F,25 - 45,Male,African-American,0.0
1.6613957727054607,F,25 - 45,Male,African-American,0.0
7.222874854290456,F,Less than 25,Female,Other,0.0
4.113594110008425,F,Less than 25,Male,African-American,0.0
0.25060203250204854,F,Less than 25,Male,African-American,0.0
-0.8670379522008491,F,25 - 45,Male,African-American,0.0
-0.04556807247330164,F,Less than 25,Male,Hispanic,0.0
-1.108590395027354,F,Less than 25,Female,Caucasian,0.0
2.046862039749909,M,Less than 25,Male,Caucasian,0.0
0.12496814825313035,F,Less than 25,Male,Caucasian,0.0
1.6850324294902321,F,Less than 25,Male,African-American,0.0
-0.5065510639737185,F,Less than 25,Male,Native American,0.0
0.24370787470749056,F,25 - 45,Female,Asian,0.0
-0.9037224727384667,F,Less than 25,Male,African-American,0.0
-0.4789290520183381,F,25 - 45,Female,Other,0.0
0.1300483538609254,M,25 - 45,Male,Caucasian,0.0
16.297989079905257,F,25 - 45,Male,African-American,0.0
1.5390900099739517,F,Greater than 45,Female,African-American,0.0
-0.16500096474961645,F,Less than 25,Male,African-American,0.0
-0.9881239313754784,M,Less than 25,Male,Native American,0.0
1.8256073956576846,F,Less than 25,Male,African-American,0.0
0.2505935336202117,F,Less than 25,Male,Caucasian,0.0
1.055869139757772,F,25 - 45,Male,African-American,0.0
-0.6486194332410166,F,25 - 45,Male,African-American,0.0
1.7700386895260394,M,Less than 25,Male,African-American,0.0
5.602420474832417,F,Less than 25,Male,African-American,0.0
2.6329060140273133,F,25 - 45,Male,Caucasian,0.0
17.30408594797497,F,25 - 45,Female,Caucasian,0.0
-0.5905997685464692,F,Greater than 45,Male,African-American,0.0
2.917578942850192,M,Less than 25,Male,Other,0.0
-0.5318515557561545,M,25 - 45,Male,African-American,0.0
-0.4102477141256382,F,Less than 25,Male,African-American,0.0
0.481040735371131,M,Less than 25,Female,Caucasian,0.0
6.78091782261564,M,Less than 25,Male,Caucasian,0.0
1.9735840371699171,F,25 - 45,Female,Caucasian,0.0
0.4034804112372353,F,25 - 45,Female,Hispanic,0.0
-0.09027932631518662,F,Greater than 45,Male,Other,0.0
0.9582452026688631,F,Less than 25,Male,African-American,0.0
11.099379430275077,F,25 - 45,Male,Caucasian,0.0
-0.9037848697285842,F,Less than 25,Male,Caucasian,0.0
0.7940708517115691,M,25 - 45,Male,African-American,0.0
1.496459981864901,F,Less than 25,Male,Hispanic,0.0
-1.2338713934893257,M,Greater than 45,Male,African-American,0.0
0.019412610744066194,F,25 - 45,Male,African-American,0.0
0.09184299507531277,F,25 - 45,Male,African-American,0.0
1.1238388523936202,F,25 - 45,Male,African-American,0.0
1.7789268375864584,F,Greater than 45,Female,Hispanic,0.0
-1.0982600039062524,F,25 - 45,Male,African-American,0.0
7.258438893007437,F,25 - 45,Male,African-American,0.0
-0.7117999298437607,F,Less than 25,Male,African-American,0.0
1.540790033887439,F,Less than 25,Male,African-American,0.0
12.33019532730981,M,25 - 45,Male,Caucasian,0.0
0.12819542347295898,F,Less than 25,Male,Native American,0.0
1.8090965966667607,F,25 - 45,Female,African-American,0.0
1.904255963959339,F,Greater than 45,Male,African-American,0.0
-0.92719049538282,M,Greater than 45,Male,Native American,0.0
0.41146219260683037,F,25 - 45,Female,African-American,0.0
-0.876397309769827,F,Less than 25,Female,African-American,0.0
-0.563489267386468,M,Less than 25,Male,African-American,0.0
0.29814476761838105,F,Less than 25,Male,African-American,0.0
-0.45204488039755314,F,Less than 25,Male,African-American,0.0
1.229646983426822,M,Less than 25,Male,African-American,0.0
7.40071169410937,F,25 - 45,Male,Hispanic,0.0
4.837458671585163,F,Less than 25,Female,African-American,0.0
1.222572481905594,F,Less than 25,Male,African-American,0.0
-0.3545749950676522,F,Less than 25,Female,African-American,0.0
0.12088525530456584,M,Less than 25,Male,Hispanic,0.0
-0.8882002716379875,M,Greater than 45,Male,Caucasian,0.0
0.2915506991871154,F,Greater than 45,Male,Caucasian,0.0
1.6477735941900264,F,Less than 25,Male,Other,0.0
-1.206133167443093,F,Greater than 45,Male,Hispanic,0.0
